,I1,I2,I3,P(IPO),P(H),P(L),P(1Day),C1,C2,C3,C4,C5,C6,C7,T1,T2,T3,T4,T5,S1,S2,S3,P(mid),Y1,Y2,C3p,C5p,C6p
162,538,976,877,-0.03460568505241921,-0.03319400352733684,-0.04300042517006801,-0.011451656203910568,-0.01094308516070674,0.14090909090909076,-0.00042550313504322756,-0.05327297096600572,-0.01351907471228282,-0.011683131873327438,-0.014983902196781414,0.021857625937280502,0.027140279250517003,0.0183644806482255,0.03085643540995257,0.004746033827867227,-0.0432949647103406,-0.02825136195180247,-0.01838877208854437,-0.038119640334947566,-0.5131964809384164,0.2917888563049853,0.5366568914956011,-0.019034510483752046,0.04729206029892148
163,583,357,117,-0.09436178261339483,-0.048008818342151656,-0.07157185374149659,-0.017050342045288085,-0.014794794356662444,-0.8590909090909092,-0.00041905254729792513,-0.17335846989951284,-0.020755866911180924,-0.024280924766158975,-0.016259465029348295,-0.05787043339522877,-0.08548610692038972,-0.07885521356364199,-0.09201691052577522,-0.022399325191397222,-0.07555302922646963,-0.087775171475612,-0.03822541152845102,-0.05930608101291367,0.4868035190615836,0.2917888563049853,0.5366568914956011,-0.023408636813670072,-0.052707939701078524
164,771,737,47,0.014174802752458839,0.011250440917107604,0.01414243197278913,-0.009484783681027394,0.03287010694328941,0.14090909090909076,-0.0003351949066089938,-0.05030869593458758,0.00533746456576098,0.029913354093569152,0.046294445246353566,0.027420048681409057,0.026528733262258686,0.02289214719354767,0.0346371537464365,0.006302756925746192,0.008317938515465853,-0.04773188143232195,-0.0008858549356855618,0.012727817292171078,0.4868035190615836,-0.7082111436950147,-0.4633431085043988,-0.02208665749125533,-0.052707939701078524
165,89,44,275,-0.06509348993046798,-0.025786596119929433,-0.03347661564625849,-0.016204931892606553,0.01746327015946659,-0.8590909090909092,-0.0006168705714871992,-0.22823647421077997,-0.004618067919157991,-0.01781564237587562,-0.012878464143057333,0.2752568842809146,0.29993055974627697,0.30085446972722074,0.31535549023036846,0.0658474154196166,0.1631566481928852,0.06265772895728844,0.009615895356029724,-0.029645064063761124,0.4868035190615836,-0.7082111436950147,0.5366568914956011,0.03417897320152548,-0.052707939701078524
166,193,885,170,0.014174802752458839,-0.014675485008818323,-0.019190901360544202,-0.0008495211433687731,-0.02923870384149634,0.14090909090909076,-0.00040185097997711875,-0.06207233682390649,0.0011314964028677765,-0.011944595499405073,-0.014797348932597938,-0.031294413617725676,-0.006820907964094868,-0.006139523720176392,-0.005060388786644783,-0.005080780727493738,-0.10135948083937285,-0.0325803662808068,-0.004386438366257323,-0.016933199656981465,-0.5131964809384164,0.2917888563049853,0.5366568914956011,0.02389935620046265,0.14729206029892147
167,406,926,862,0.014174802752458839,0.003843033509700196,0.004618622448979606,-0.007241858249556125,0.049239871026101154,0.14090909090909076,0.00031846465158165085,0.10329868882423292,-0.011099692302827266,-0.005344618933676795,-0.008376448918042614,-0.08630059408744138,-0.06298121455248365,-0.062291689719448325,-0.07783921676396047,-0.025220885806302846,-0.00458528729098576,-0.05530763900807953,-0.04872716182016631,0.004253241020984637,-0.5131964809384164,0.2917888563049853,-0.4633431085043988,-0.021136041600626834,-0.052707939701078524
168,340,929,657,0.02636992470367835,0.011250440917107604,0.01414243197278913,-0.010295686998006414,-0.01720211260413476,0.14090909090909076,-0.00043625411461873157,-0.041227125467263294,-0.011520172739359676,-0.007226365519731374,-0.006384722314132673,-0.043655353049122464,-0.024922669216541054,-0.03221342251886587,-0.04853864965621,-0.007805046148781926,-0.017488513097437375,-0.005524089224529743,-0.004386438366257323,0.012727817292171078,-0.5131964809384164,-0.7082111436950147,0.5366568914956011,-0.019955611383307856,-0.052707939701078524
169,612,397,885,0.06295529055733688,0.07791710758377426,0.09033290816326532,-0.005551037812561049,-0.038867976831385605,0.14090909090909076,-0.004179745202809232,-0.3532029904795532,-0.016084018493621635,0.0966132575409944,-0.00795279310373077,0.10467592012763897,0.1584799726621282,0.15251082211164013,0.20004358096760852,0.042496568951432126,-0.06264980342001802,-0.0509786346790752,-0.01955563323206829,0.08476171559725583,0.4868035190615836,0.2917888563049853,0.5366568914956011,-0.043661430918629986,-0.052707939701078524
170,882,232,471,0.08734553445977591,0.055694885361552045,0.07128528911564627,-0.0027646351403682557,-0.03116455843947419,0.14090909090909076,-1.432318207439923e-19,-0.044126795396272255,0.13647309940498947,0.05154352679635538,0.29315281201359084,0.21159804620922118,0.1806994769021804,0.186729970273271,0.19248214429464067,0.061371836513214574,0.40509213206385297,0.12109928739884689,0.211482873185668,0.06357527491928973,0.4868035190615836,0.2917888563049853,-0.4633431085043988,0.05388598565833537,-0.052707939701078524
171,445,717,660,-0.010215441149980187,-0.018379188712522025,-0.023952806122448964,-0.010813285420044073,-0.02153528544958493,0.14090909090909076,-0.0003609972575902034,0.16135950535479968,0.005904835558437344,0.010184735034983914,-0.013584166069920502,0.11085638984333736,0.09328917031379162,0.09415170307268855,0.10552562255551022,0.03286434478330603,0.02444697077353037,0.08105599735555684,0.07729384168041713,-0.021170487792574685,-0.5131964809384164,0.2917888563049853,-0.4633431085043988,-0.009220454816848092,0.0306253936322548
172,159,633,937,0.02636992470367835,-0.01097178130511462,-0.014428996598639441,-0.006241168603171285,-0.004684057717278718,0.14090909090909076,-1.432318207439923e-19,0.07091572459638595,-0.007461770734902959,-0.007880024584925463,-0.015233650216249962,-0.016461286300049536,-0.025126517879293826,-0.020427838245112687,-0.02585433963730641,0.0034811963108405688,-0.07232722277485673,-0.029333613034053553,-0.021889355519116135,-0.012695911521388244,-0.5131964809384164,0.2917888563049853,-0.4633431085043988,-0.009586841517886344,0.17806129106815227
173,952,818,973,0.02636992470367835,0.003843033509700196,0.004618622448979606,-0.008354694149415129,-0.03116455843947419,0.14090909090909076,-0.000343795690269397,-0.05030869593458758,1.5043936720054484e-05,-0.005740776735199353,0.04991078874631834,0.01444106227844243,-0.02037684403715423,-0.022088741048170567,-0.014512184627854613,-0.009653654827513196,-0.07232722277485673,-0.06721240091284143,-0.03589168924140318,0.004253241020984637,-0.5131964809384164,0.2917888563049853,-0.4633431085043988,0.003128269491846746,0.013958726965588157
174,249,515,127,0.05076016860611737,0.01865784832451501,0.023666241496598652,-0.0014102537270596887,-0.028757240192001876,0.14090909090909076,-0.0002835902046465745,0.050176535696025766,0.02249089198638063,0.03585570923169724,-0.006890443313492382,0.021239578965710663,0.05156134904829913,0.06477875076107588,0.06204736168594501,0.02264834945347532,0.001866325612240046,0.0020516683512278324,0.02361822907831677,0.02120239356335752,-0.5131964809384164,0.2917888563049853,-0.4633431085043988,-0.010926895911455486,0.006115589710686171
175,238,883,445,0.008077241776849082,0.00013932980599649255,-0.00014328231292515576,-0.007086578821668823,-0.02490553099604617,0.14090909090909076,-0.0005588152817794774,-0.23727681070768203,-0.0113600442201259,0.002475175771501752,-0.012672095298052135,0.13928655053554997,0.17181167520615953,0.15883590401917563,0.18019480970106788,0.035491315010976784,-0.07555302922646963,0.07780924410880359,0.10646537026851514,1.59528853914173e-05,-0.5131964809384164,0.2917888563049853,0.5366568914956011,-0.02775394504577649,-0.052707939701078524
176,408,80,512,-0.03460568505241921,-0.025786596119929433,-0.03347661564625849,-0.01431569872167903,-0.0350162676354299,0.14090909090909076,-0.00040615137180732033,-0.17550987239337057,-0.010855202046841886,-0.015248544956204287,-0.015250206655489165,0.027420048681409057,0.03235880501698798,0.0179321908775666,0.011007664143411929,0.0009515212767872509,-0.02716593245227608,-0.026086859787300305,0.16480842744471116,-0.029645064063761124,-0.5131964809384164,-0.7082111436950147,0.5366568914956011,-0.002642713406495114,-0.052707939701078524
177,971,477,74,0.038565046654897864,0.003843033509700196,0.004618622448979606,0.016478980846538444,0.011204242716038567,0.14090909090909076,-1.432318207439923e-19,0.026482648233297577,0.015276884732482853,-0.00835541299597571,5.557822503056718e-18,0.20479952952195293,0.20198127729356985,0.20747987926489825,0.2406863030848108,0.05066936521529669,0.08573729335417553,0.04858846488802437,0.17064273316233078,0.004253241020984637,-0.5131964809384164,0.2917888563049853,-0.4633431085043988,0.04604633567111523,0.08062539363225482
178,373,929,722,-0.08338617285729726,-0.025786596119929433,-0.03347661564625849,-0.016981329032043066,-0.03742358588290221,-0.8590909090909092,-0.00015887884157072778,0.06208097745396331,-0.019577233265655455,-0.025942630695332782,-0.016307472184858823,-0.04674558790697166,-0.008594391330043989,-0.012441853534519312,-0.010731466291370681,-0.007805046148781926,-0.056198190516792215,0.008545174844734327,-0.056895189824833756,-0.029645064063761124,0.4868035190615836,-0.7082111436950147,-0.4633431085043988,0.004195038712588301,-0.052707939701078524
179,127,458,444,0.038565046654897864,0.003843033509700196,0.004618622448979606,-0.004213910063913769,-0.015276258006156907,0.14090909090909076,0.0022213880364458627,0.1970335528888406,-0.01625728143356892,-0.015248544956204287,-0.004588120516768234,-0.11843903660907303,-0.12809047743571914,-0.13179933442276104,-0.1553439426618811,-0.035923357104220725,-0.1400691582587277,-0.0866929203933609,-0.09656846870464705,0.004253241020984637,-0.5131964809384164,0.2917888563049853,-0.4633431085043988,-0.02195542160317284,0.08062539363225482
180,16,354,566,0.06295529055733688,0.01865784832451501,0.023666241496598652,0.0016522026435132594,-0.031646022088968655,0.14090909090909076,-0.0003373451025240946,-0.02935431403201747,0.03328060636407963,0.02337676344162826,0.0024989480372542843,-0.018315427214759053,0.017987474292917527,0.019433829028276464,0.03652751291467847,-0.0014808585636486317,0.08573729335417553,0.12326378956334905,0.02245136793479285,0.02120239356335752,-0.5131964809384164,0.2917888563049853,-0.4633431085043988,0.007870510605252639,0.06493911912245086
181,774,584,533,-0.01631300212558994,-0.003564373897707211,-0.0049051870748299175,-0.011779468428174417,-0.03838651318189114,0.14090909090909076,0.025632721160063425,0.2007418876821177,0.017835169942544638,0.05538228821558612,0.23203432546507846,0.25486133421910995,0.20717941819376554,0.21535210350952874,0.23974112350068982,0.03753451407694292,0.5857372933541756,0.18386985016940965,0.16830901087528294,-0.004221335250201803,0.4868035190615836,-0.7082111436950147,-0.4633431085043988,-0.02190725729379267,-0.052707939701078524
182,557,164,35,0.0019796808012393255,0.011250440917107604,0.01414243197278913,-0.010727018742137811,-0.028275776542507413,0.14090909090909076,-0.0004083015677224212,-0.1055217022147586,0.009040451975556186,0.02806392441169777,0.02714415299586873,-0.02264175601574793,-0.04918066008412096,-0.056467153862149455,-0.03247059672615329,-0.021134487674370563,-0.09813367438775995,-0.07045915415959468,-0.04172599495902279,0.012727817292171078,0.4868035190615836,-0.7082111436950147,0.5366568914956011,-0.018022919443552124,-0.052707939701078524
183,322,559,531,0.08734553445977591,0.040880070546737236,0.05223767006802722,-0.0027042489594538794,-0.03309041303745205,0.14090909090909076,-0.00025993804958046563,0.032144888790010165,0.016907452271064254,0.03466723820407162,0.01352354849419897,0.07006528971972796,0.03977889634118889,0.026395969545204023,0.028966076241710603,-0.002259220112588114,0.06638245464449812,-0.0011950848955254141,-0.025389938949687895,0.046626122376916844,-0.5131964809384164,0.2917888563049853,-0.4633431085043988,-0.014703786364428973,-0.002707939701078521
184,709,366,55,-0.05899592895485824,-0.018379188712522025,-0.023952806122448964,-0.014574497932697873,-0.014794794356662444,0.14090909090909076,-0.0011157160237905857,0.06350808395766448,-0.015047563523341367,-0.011683131873327438,5.557822503056718e-18,-0.051689963679530375,-0.006902447429195977,9.454981458880646e-05,-0.007895927539007731,0.00737300405553798,-0.036843351807114795,-0.019593353293793813,0.035286840513555975,-0.021170487792574685,0.4868035190615836,0.2917888563049853,0.5366568914956011,-0.023406050592901826,-0.052707939701078524
185,699,452,138,-0.0224105631011997,-0.003564373897707211,-0.0049051870748299175,-0.012452345718663398,-0.0350162676354299,-0.8590909090909092,-0.0028724260864279433,-0.04749126761124422,-0.014329363616080665,-0.010851202153989506,-0.0026554495583335676,0.01320496833530275,-0.014465232817323832,-0.013897987498844029,-0.014512184627854613,-0.011404968312627032,0.04702761593482069,0.05724647354603303,-0.03822541152845102,-0.004221335250201803,0.4868035190615836,-0.7082111436950147,0.5366568914956011,-0.022473566243990776,-0.052707939701078524
186,697,872,998,0.06295529055733688,0.011250440917107604,0.01414243197278913,-0.020828808222603124,-0.020572358150596003,0.14090909090909076,-0.00041668733179131426,-0.0017215853424581323,-0.003510410932786777,0.003915550364258784,0.06842098558999617,0.0008440289039059646,0.010485843503615503,0.010788033615098454,0.0015558683022020977,-0.006442913438137832,-0.01426270664582447,-0.03474486844530896,-0.03005738352378358,0.012727817292171078,-0.5131964809384164,-0.7082111436950147,0.5366568914956011,-0.016588603477439928,0.13479206029892146
187,662,480,546,0.038565046654897864,0.003843033509700196,0.004618622448979606,-0.0008754016403607456,-0.03549773128492436,-0.8590909090909092,-0.00017178001706133264,0.14389449125355336,-0.016988655117016475,-0.02038273979554695,-0.014972625566905894,-0.07826598345703346,-0.09141810300649539,-0.08893439084795214,-0.08540065343692833,-0.02512359061268541,-0.06264980342001802,-0.02716911086955139,-0.08723357955645569,0.004253241020984637,-0.5131964809384164,0.2917888563049853,-0.4633431085043988,-0.012230186606749672,0.08062539363225482
188,244,758,427,-0.07728861188168751,-0.01097178130511462,-0.014428996598639441,0.05871737231821679,-0.015276258006156907,0.14090909090909076,-0.02197261640026839,-0.031064326006927972,-0.012033406061783266,-0.015248544956204287,-0.016283778225553897,-0.17282717010721887,-0.16123626999931992,-0.16130879929352915,-0.16763127725545385,-0.0314477781978187,-0.0432949647103406,-0.08236391606435658,-0.024223077806163975,-0.012695911521388244,0.4868035190615836,0.2917888563049853,0.5366568914956011,-0.006854852604712852,-0.052707939701078524
189,181,693,410,0.014174802752458839,0.011250440917107604,0.01414243197278913,-0.009433023509743621,-0.020572358150596003,0.14090909090909076,-0.00015242825382542536,0.1487983521274715,-0.018732599215077833,-0.007226365519731374,-0.01258553249762039,0.028038095652978896,0.041715458637340226,0.04741890365514214,0.05921182293358206,0.006886528087450804,0.001866325612240046,-0.029333613034053553,0.010782756499553644,0.012727817292171078,0.4868035190615836,-0.7082111436950147,-0.4633431085043988,-0.036457877618968536,-0.052707939701078524
190,500,106,78,-0.010215441149980187,0.003843033509700196,0.004618622448979606,-0.011719081753640025,0.022759370303905683,0.14090909090909076,-0.0002534874618351632,-0.09650074580307386,0.016080426983706167,0.023193738903373916,-0.009000476756847816,-0.0961893456325588,-0.09447583294778697,-0.09494094345079161,-0.10619460428758996,-0.025804656968007458,-0.02716593245227608,-0.04773188143232195,-0.09540160756112313,0.004253241020984637,0.4868035190615836,-0.7082111436950147,-0.4633431085043988,-0.008580216015820364,-0.052707939701078524
191,308,808,201,0.1727113881183125,0.07050970017636686,0.09033290816326532,0.011055234336497731,-0.024424067346551708,0.14090909090909076,-0.0009092972159409086,0.014499262828847045,0.026133537148142188,0.039421122314574085,-0.006501138851460306,-0.034384648475574875,-0.006209361975836551,0.007102194517901512,-0.0003344908660398682,-0.0024538104998229845,-0.036843351807114795,-0.06180114550158602,-0.03472482809787926,0.0805244274616626,-0.5131964809384164,0.2917888563049853,0.5366568914956011,-0.01007294677206083,0.11395872696558812
192,527,844,251,0.02636992470367835,-0.0072680776014109145,-0.009667091836734679,-0.0020227440139342114,0.04538816183014545,0.14090909090909076,-0.0003954003922318163,0.09268792494472335,-0.010007435956510045,-0.016437015983829906,-0.01446775194435764,0.07809990035013588,0.053966763268781845,0.06072887817279776,0.06866361877479189,0.01564309551301998,0.02444697077353037,-0.026086859787300305,0.04345486851822342,-0.008458623385795023,-0.5131964809384164,0.2917888563049853,0.5366568914956011,0.004651354506982834,0.13247724548410666
193,508,641,95,-0.0224105631011997,-0.025786596119929433,-0.03347661564625849,-0.008199414458263806,-0.02490553099604617,0.14090909090909076,0.003593213030280176,-0.0038044431506977896,-0.017106986249480857,-0.019764734861181632,-0.013666296437800018,-0.08135621831488267,-0.09099002081471456,-0.09109583970124666,-0.0872910126051703,-0.030669416648879223,-0.11426270664582447,-0.07695266065310118,-0.061562634398929436,-0.029645064063761124,-0.5131964809384164,0.2917888563049853,-0.4633431085043988,-0.015022970200201189,0.038201151208012395
194,430,680,780,-0.0224105631011997,-0.01097178130511462,-0.014428996598639441,-0.0122453066789283,-0.03742358588290221,0.14090909090909076,-0.0005738666531851832,-0.04479615297411033,-0.011324536681329636,-0.01833856962803089,5.557822503056718e-18,-0.1932227201690236,-0.18940815519175305,-0.18590381203470133,-0.20543846062029317,-0.04623664762766887,-0.17555302922646962,-0.09751543121587174,-0.10823708013988627,-0.012695911521388244,0.4868035190615836,-0.7082111436950147,0.5366568914956011,0.00734818310684426,-0.052707939701078524
195,819,626,731,-0.06509348993046798,-0.03689770723104054,-0.047762329931972776,-0.01567008052988362,-0.044164076975824695,0.14090909090909076,-0.0001975823680425423,-0.13290782982249483,-0.008425214742870737,-0.014164854288258255,-0.013389595317444027,0.21963265683962907,0.1782940626816977,0.17778839764858953,0.22745378890711704,0.029167127425843486,0.2631566481928852,0.11893478523434471,0.06212464681460615,-0.04235692847054079,0.4868035190615836,-0.7082111436950147,-0.4633431085043988,0.002333355915832034,-0.052707939701078524
196,348,46,53,-0.01631300212558994,0.003843033509700196,0.004618622448979606,-0.012279813185550876,-0.027312849243518487,0.14090909090909076,-0.00025993804958046563,0.09514301696836612,-0.01027803575795887,-0.017625487011455523,-0.012051391783661101,0.07130138366286765,0.04430433665430043,0.05162804089576827,0.035582333330557485,0.01914572248324765,0.12444697077353037,-0.04773188143232195,-0.005553299509781244,0.004253241020984637,0.4868035190615836,-0.7082111436950147,-0.4633431085043988,0.008606378160901308,-0.052707939701078524
197,497,229,171,0.0019796808012393255,-0.003564373897707211,-0.0049051870748299175,-0.010243926826722642,0.1782721290906173,0.14090909090909076,-0.0003566968657600018,-0.039155656024553495,-0.013054821619032804,-0.015961627572779656,-0.009700898874347302,0.01444106227844243,-0.004619342406364927,-0.013602210287340571,0.009117304975169962,-0.0021619249189706786,-0.08523044858130834,-0.07803491173535225,-0.009053882940353006,-0.004221335250201803,-0.5131964809384164,0.2917888563049853,-0.4633431085043988,-0.008611659137247863,-0.052707939701078524
198,632,17,770,-0.09558129480851678,-0.003564373897707211,-0.0049051870748299175,-0.01570458705296013,0.01024131541704964,0.14090909090909076,-1.9145397683690577e-06,0.008486079100982353,-0.010145467314492064,0.00020157840292873134,-0.015862990455834673,-0.03685683636185423,-0.04343212779449278,-0.03510293835432273,-0.04192239256736312,-0.009264474053043455,-0.030391738903888986,-0.030415864116304633,-0.026556800093211815,-0.004221335250201803,0.4868035190615836,0.2917888563049853,-0.4633431085043988,-0.024234625124563126,-0.052707939701078524
199,740,949,578,-0.03460568505241921,0.003843033509700196,0.004618622448979606,-0.014177672695188987,-0.014313330707167981,0.14090909090909076,-0.0005115109716472598,-0.07233620668540379,-0.003293076890448974,0.0061439335410568155,0.013400027028221443,0.09478716858252154,-0.2600824865681392,0.17649152833661283,0.16979783427573708,0.041718207402492644,0.11476955141869166,0.11244127874083822,0.1263020097084218,0.004253241020984637,0.4868035190615836,-0.7082111436950147,0.5366568914956011,-0.01814775981704488,-0.052707939701078524
200,962,644,572,0.05076016860611737,0.033472663139329825,0.0427138605442177,-0.0035927912993084766,0.24134386717439196,0.14090909090909076,-0.0002835902046465745,-0.039155656024553495,0.04235985034787284,0.018028643817312985,0.03857839495832041,0.05275997451577247,0.039717741742363054,0.047532664121105,0.05637628418121911,0.006497347312981063,0.07605987399933682,0.04534171164127112,0.031786257082984215,0.0381515461057304,0.4868035190615836,0.2917888563049853,-0.4633431085043988,0.02372569564586528,-0.052707939701078524
201,626,298,201,-0.03460568505241921,0.003843033509700196,0.004618622448979606,-0.012029640806862602,-0.008535766913234424,0.14090909090909076,-0.0003351949066089938,0.04918273055601559,-0.0031780881621142265,0.0061439335410568155,-0.008412918712351017,-0.013989098413770178,-0.03627703973187047,-0.028368318769320913,-0.027744698805548376,-0.007805046148781926,0.005092132063852949,-0.043402877103317625,-0.04522657838959455,0.004253241020984637,0.4868035190615836,0.2917888563049853,-0.4633431085043988,-0.017983323599266045,-0.052707939701078524
202,800,101,735,0.020272363728068593,0.003843033509700196,0.004618622448979606,-0.009001691765612224,-0.034053340336440974,0.14090909090909076,-0.00027068902915596964,-0.06915488732786887,-0.013454054785130832,-0.014060073928578672,-0.014241893432688968,-0.04303730607755263,-0.030202349581837856,-0.04320268353087898,-0.03908685381500017,-0.013350872184975738,0.001866325612240046,-0.0509786346790752,-0.04055913381549887,0.004253241020984637,-0.5131964809384164,-0.7082111436950147,-0.4633431085043988,-0.014593285065421529,-0.01937460636774519
203,351,543,362,-0.1199715387109558,-0.07023104056437388,-0.09061947278911563,-3.0647963749529827e-18,-1.3684019947233513e-17,-1.1102230246251565e-16,0.0024103902573832238,-2.3786819297000158e-17,-0.019429363507853115,-0.025469395793784592,-0.015887042920713672,-0.14934138518756498,-0.13479709844028534,-0.13298244326877487,-0.13265963264297748,-0.028528922389295646,-0.1271659324522761,-0.07370590740634793,-0.005553299509781244,-0.08049252169087977,0.4868035190615836,0.2917888563049853,-0.4633431085043988,0.00012281794164020345,-0.052707939701078524
204,29,813,718,-0.028508124076809454,-0.02949029982363314,-0.03823852040816325,-0.01125324317380607,0.09353452677959177,0.14090909090909076,-0.00042550313504322756,0.039438326652250014,-0.008114838739319636,-0.027608643643510702,-0.013985366398728777,0.07191943063443748,0.15548339731966246,0.12923543077563723,0.13577136924738167,0.035199429430124475,0.10509213206385296,0.0009694172689767502,0.06912581367574967,-0.03388235219935434,-0.5131964809384164,0.2917888563049853,0.5366568914956011,0.35595724449910576,0.042530155537016716
205,558,4,281,0.020272363728068593,0.00013932980599649255,-0.00014328231292515576,-0.008121775007584174,0.08871989028464713,0.14090909090909076,-0.00035884706167510266,0.07550724314942103,0.018333099139527454,0.026823329421742547,0.011509301221953813,0.01382301530687259,0.09314647624986469,0.0691016484676649,0.07055397794303385,0.02264834945347532,0.08573729335417553,-0.007688591389031908,0.07029267481927359,1.59528853914173e-05,-0.5131964809384164,0.2917888563049853,-0.4633431085043988,-0.00898506342390336,0.016257577540300803
206,809,355,299,-0.010215441149980187,-0.003564373897707211,-0.0049051870748299175,-0.00947615668415676,-0.03260894938795758,0.14090909090909076,-0.0005437639103737719,-0.003512645446546681,-0.013926574870372351,-0.017625487011455523,-0.014817946707399467,0.00022598193233612537,-0.029488879262203154,-0.025774580145367508,-0.01356700504373363,-0.00936176924666089,-0.07232722277485673,-0.03366261736305788,-0.01488818865797261,-0.004221335250201803,0.4868035190615836,0.2917888563049853,0.5366568914956011,-0.007046077016711053,-0.052707939701078524
207,96,766,143,-0.09558129480851678,-0.06282363315696647,-0.07157185374149659,-0.01604102569820462,0.0670540260573963,0.14090909090909076,-0.0005609654776945783,0.12042337291923946,-0.004716514230194014,-0.008189747265550865,-0.011437532466593361,-0.05107191670796054,0.030829940046342184,0.01902429135081014,-0.02963505797379034,0.01340530605981897,-0.030391738903888986,-0.005524089224529743,0.08429500854156065,-0.06778065728410011,0.4868035190615836,0.2917888563049853,0.5366568914956011,-0.002485431346064921,-0.052707939701078524
208,295,365,502,0.02636992470367835,0.04828747795414464,0.06176147959183675,-0.018276963905562084,0.014093024613005345,-0.8590909090909092,-0.000266388637325768,-0.07704251488386159,-0.013545488325629658,-0.020002429066706753,-0.004624264396918388,0.11332857772961671,0.09865039014418954,0.09924817194782506,0.117812957149083,0.011070221413000523,0.02444697077353037,0.026943443243002723,0.08896245311565633,0.05510069864810328,0.4868035190615836,-0.7082111436950147,-0.4633431085043988,0.004862953972738994,-0.052707939701078524
209,413,331,66,0.0019796808012393255,0.003843033509700196,0.004618622448979606,-0.007552416842066711,-0.007091375964751034,0.14090909090909076,-0.0002986415760522801,0.09085004969417595,-0.015236751842987327,-0.020002429066706753,-0.01495144114661951,0.039780988112805844,0.07751128381672705,0.08530113882077738,0.08378649212072761,0.009805383895973864,0.29218890625740135,-0.03582711952756005,0.04462172966174734,0.004253241020984637,0.4868035190615836,0.2917888563049853,-0.4633431085043988,-0.004206575496228588,-0.052707939701078524
210,2,482,194,-0.09558129480851678,-0.05541622574955906,-0.07157185374149659,-0.015989265938270856,-0.008054303263739961,0.14090909090909076,-0.00040615137180732033,0.12855166893813308,0.008553732060715432,-0.01049466084570182,-0.014959100129338432,0.0008440289039059646,-0.005985128446808502,-0.0032955120711046773,-0.0041152092025238006,7.586453423033317e-05,-0.08845625503292125,-0.0011950848955254141,0.007282173068981883,-0.06354336914850689,0.4868035190615836,0.2917888563049853,0.5366568914956011,0.038431964290526935,-0.052707939701078524
211,411,20,547,-0.05899592895485824,-0.040601410934744245,-0.04300042517006801,-0.013547928743653176,-0.011906012459695666,0.14090909090909076,-0.0003911000004016147,0.13250504951745573,-0.008696923525336502,-0.012871602900953055,-0.013771045248262228,-0.03809293030499391,-0.023128800984316657,-0.018698679162477083,-0.030580237557911324,-0.004983485533876303,-0.049746577613566406,-0.02284010654054706,-0.020722494375592215,-0.04235692847054079,0.4868035190615836,0.2917888563049853,0.5366568914956011,-0.0022954752638494587,-0.052707939701078524
212,319,322,122,-0.0224105631011997,0.01865784832451501,0.023666241496598652,-0.010295686998006414,0.04490669818065099,0.14090909090909076,-0.00015242825382542536,0.16525690018271477,-0.003856732539033945,-0.015248544956204287,-0.005407957581851272,-0.03685683636185423,0.023430233588416546,0.0018009568040318353,-0.0012796704501608512,0.0077621848300077215,0.10186632561224004,-0.013099846800287319,-0.0032195772227334033,0.02120239356335752,0.4868035190615836,0.2917888563049853,-0.4633431085043988,0.022377170558877495,-0.052707939701078524
213,129,375,75,0.02636992470367835,-0.003564373897707211,-0.0049051870748299175,-0.0034288864212265514,0.024685224901883535,0.14090909090909076,-0.0003480960820995986,0.028629761006197525,-0.012685288248306462,-0.01676978787156508,-0.012921582586194079,0.1522655369385166,0.0877648715531915,0.09392418214076281,0.10363526338726826,0.01836736093430817,0.02444697077353037,0.012874179173738655,0.0422880073746995,-0.004221335250201803,-0.5131964809384164,0.2917888563049853,-0.4633431085043988,-0.004728956900825749,0.09014920315606431
214,631,455,880,-0.06509348993046798,-0.048008818342151656,-0.06204804421768706,-0.013892993809878268,-0.02779431289301295,0.14090909090909076,-0.00035884706167510266,-0.18299625840723077,-0.00067479894643831,0.003766991485805582,-0.015156506334991701,-0.015225192356909858,-0.031038129099124224,-0.03207690995971043,-0.021128441716701495,-0.009069883665808584,-0.09813367438775995,-0.05855439225483278,-0.01838877208854437,-0.055068792877320444,-0.5131964809384164,0.2917888563049853,-0.4633431085043988,-0.01211041135440226,0.00979206029892148
215,695,768,395,-0.08338617285729726,0.0,1.6917684184764292e-17,-3.0647963749529827e-18,-1.3684019947233513e-17,-1.1102230246251565e-16,-1.432318207439923e-19,-2.3786819297000158e-17,-0.018626111268987,-0.006685991512890559,5.557822503056718e-18,0.03421856536867729,0.0010884201507126985,-0.004683389755851674,-0.008841107123128715,-0.013058986604123432,0.011543744967078755,-0.06504789874833927,-0.027723661236735735,-1.5053871520341106e-17,0.4868035190615836,0.2917888563049853,-0.4633431085043988,-0.0364579344340867,-0.052707939701078524
216,441,14,445,-0.07119105090607775,-0.048008818342151656,-0.052524234693877535,0.01903488147532872,0.01168570636553303,0.14090909090909076,-0.02128455370743613,-0.18591759902858349,-0.015483870482371537,-0.017625487011455523,5.557822503056718e-18,-0.12152927146692222,-0.1186318994839905,-0.1166691924496995,-0.13265963264297748,-0.030669416648879223,-0.15942399696840512,-0.05206088576132628,-0.059228912111881596,-0.05083150474172723,0.4868035190615836,0.2917888563049853,0.5366568914956011,-0.013726970112300053,-0.052707939701078524
