,I1,I2,I3,pIPO,pH,pL,p1day,Pmid,Y1,Y2,C1,C4,C7,C5p,C6p,T4p,T3p,T5p,S1p,S2p,S3p,C2,C3p
160,CYTK,CYTOKINETICS INC,2834,13.0,13.0,11.0,96.6000289916992,12.0,0,1,-0.398948175033771,-1.1698719571176157,-1.2070221753310781,0.06899351699308007,1.1867451293321176,-0.830945446781886,0.10955432615124767,1.1422343565350324,1.6751113064860497,-0.39623859010369034,0.7278653256656622,1.0,1
161,CZR,CAESARS ENTERTAINMENT Corp,7993,9.0,10.0,8.0,15.390000343322802,9.0,0,1,-0.531502128620646,1.3021228172850359,3.0479895287123053,3.3764035183893784,-0.7599326711060854,1.6757232440409904,0.15364041751170968,-0.6159740971395005,1.0968194012209396,2.6278790785981387,0.5659997505511976,1.0,1
162,DBTK,"Double-Take Software, Inc.",7372,11.0,11.0,9.0,12.6599998474121,10.0,0,1,0.07590242167254548,-0.42414751605033146,-0.6672270133730981,-0.670071674089225,1.2468066041715555,0.3406253395629236,-0.14490660352217716,0.015488644530763436,-0.76861840672261,-0.8005058208874367,-0.822561278379589,1.0,1
163,DCIN,Digital Cinema Destinations Corp. ,7830,6.1,9.0,6.0,6.17000007629395,7.5,1,1,-0.025299836927522367,-1.3727594068778843,-1.790395649212466,-1.033239435698387,-0.7599326711060854,-1.3850737545754337,0.2976008756794431,0.10300993209859134,0.07288662600796102,-1.8217512139959524,0.6187294616553385,0.0,1
164,DCP,DYNCORP INTERNATIONAL INC. ,7389,15.0,17.0,15.0,14.9399995803833,16.0,1,0,0.9600958251747569,-0.4007313120335294,1.749998023053142,-0.9166924580749488,-0.7599326711060854,0.289117004569731,-0.024035022442487595,0.1596578293623038,-0.044238833625791785,-1.3791878075765263,-0.3875038719806739,1.0,0
165,DDMG,"Digital Domain Media Group, Inc. ",7812,8.5,12.0,10.0,7.15,11.0,1,0,0.6919998734303316,-1.8062665988110154,-0.2067055013566603,1.5861114223159456,-0.7599326711060854,0.8544153044966134,0.08076019320615788,-0.2589682701348246,-0.48324489519860586,-0.8832888252724428,-2.566833630214912,0.0,1
166,DDUP,"Data Domain, Inc. ",3572,15.0,13.5,11.5,24.9500007629395,12.5,0,1,-0.4639835626586224,-0.4936578495933398,-0.6077485870229076,1.3007175942023366,1.4925560062449217,0.9529914164965009,0.07614226136931189,-0.12599385821156417,-1.4657477697185797,-0.5627597644000549,0.025276186738155182,1.0,1
167,DEEP,Superior Offshore International Inc. ,1389,15.0,16.0,14.0,17.54,15.0,0,1,1.2111340215782789,0.8126857366129832,0.2644666787395138,-0.8367212048715527,-0.7599326711060854,0.30715739026904604,0.07550740688816014,-1.015324273087538,0.9354776591040339,-0.6065465931273468,-0.23103729154257666,1.0,0
168,DEIX,"DEI Holdings, Inc. ",3651,16.0,17.0,15.0,14.0,16.0,0,0,-0.0914686699834432,-0.32899171142228223,0.4019454306737325,-0.7414874455451481,-0.7599326711060854,-0.18503589386054667,-0.15219690978696196,0.04535645257681797,0.18871070341580992,0.42325398502115746,0.3323910703352918,1.0,1
169,DEX,DEX MEDIA INC ,2741,19.0,26.0,23.0,19.5,24.5,1,1,-0.8312901455383682,-2.793435943491782,0.2959418737239732,-3.1021783908428566,-0.7599326711060854,2.3610929388226922,-0.028666910108116624,0.3219899661444704,-1.9914339058022033,-2.4172534944858564,-2.1962168983200336,1.0,1
170,DG,DOLLAR GENERAL CORP,5331,21.0,23.0,21.0,22.7299995422363,22.0,1,1,-0.531502128620646,-0.35189756931987953,3.0479895287123053,2.0437426359021127,-0.7599326711060854,-0.16896306019772533,0.15756763527874046,0.9878266269630145,1.8156116259042039,0.6655554827177899,1.2437610757448807,1.0,0
171,DHX,"DHI GROUP, INC.",7319,13.0,13.0,11.0,13.3999996185303,12.0,0,1,-0.21692380613947643,1.2713354606945688,-0.32501846098845155,-0.030426726752297295,1.1867451293321176,0.014935293899005452,0.08044456174142452,0.7894291963256846,-0.44956520422261864,0.8245845942740025,0.3149747648712113,1.0,0
172,DIVX,DIVX INC,7371,16.0,14.0,12.0,18.7,13.0,0,1,0.22955582578127107,0.5568774566824618,-0.7588789481451468,-0.05110594376545817,1.5469239422256813,-0.28299861162860906,0.1884970888894965,1.1345106067298967,-0.7086681058341544,-0.24146714067710037,-0.12697068449364923,1.0,0
173,DK,"Delek US Holdings, Inc. ",5500,16.0,16.0,14.0,16.25,15.0,0,1,-0.531502128620646,-0.4007313120335294,1.7979582670760434,0.5686413902773854,1.1156767583838205,-0.8106721161464572,0.009464425562719602,-0.26326263597203325,-0.7628109656736932,-1.618617958188811,-0.6025394983074828,1.0,0
174,DLB,"Dolby Laboratories, Inc. ","6794, 3861, 3663, 7819",18.0,18.0,16.0,24.2999992370605,17.0,0,1,-0.4474998489127184,0.3930488398076308,0.36938534795218236,-0.1285282486251603,1.0769558366912584,1.2839684051059774,0.3391414518242585,0.8923036218577479,-0.3678587289630228,-0.274903979798719,-0.17856534338594374,1.0,0
175,DM,Dolan Co. ,2711,14.5,15.5,13.5,17.72,14.5,0,1,-0.320854869309929,-1.8776804728774596,-0.1759651703953608,-1.4696599530701573,-0.7599326711060854,1.0300196414955463,-0.13504596546869307,-0.26913673116383025,-2.252761395247079,0.11771774786261993,-0.050918824296319366,1.0,1
176,DMAN,"DemandTec, Inc.",7372,11.0,12.0,10.0,9.34000015258789,11.0,0,0,-0.6748946705852705,-1.389754348030267,-0.765560964168921,0.30980310695885765,-0.7599326711060854,-0.3979350676238106,-0.27366817589789477,-0.4222362168342377,-0.5805377964208038,-0.7918232155417141,2.5603719923997774,1.0,1
177,DMD,LEAF GROUP LTD. ,7379,17.0,16.0,14.0,45.037209999999995,15.0,0,1,0.5719747382552942,0.20587966795350654,0.7257601116686591,1.8734723215208104,1.3453677309475294,0.8471377666429094,0.14641711816159697,0.16243895971655378,-0.5747642628335389,-0.5485362970666673,0.5400607242947789,1.0,0
178,DMED,D. MEDICAL INDUSTRIES LTD. ,3841,7.0,12.0,10.0,6.25,11.0,1,0,-0.7709530311676859,0.4870876297159486,-2.3663536782053245,0.6131722180594054,-0.7599326711060854,1.3630322435676343,-0.04422311010582521,-0.35734174939619,-0.6125969707156028,0.5542395583551808,-1.42523591547514,0.0,0
179,DMND,Diamond Foods Inc,2090,17.0,16.0,14.0,21.0499992370605,15.0,0,1,-0.03834574014196834,1.5531415570615967,0.5074377403879874,-0.9054687640075414,1.3453677309475294,-2.157590769019939,-0.1505949111602264,-0.4409665062071332,-0.7980427522165059,-1.016697501683001,-0.6505422102245427,1.0,0
180,DNKN,"DUNKIN' BRANDS GROUP, INC. ",5810,19.0,18.0,16.0,27.850000381469698,17.0,0,1,-0.5487947469654362,-0.23520278432406672,0.8237576606210343,0.7597299667018677,1.3019049658720692,1.8973231119042266,0.0946507471264089,-0.34216610494585714,0.9518986434812277,2.3602189792901873,0.2633965229963391,1.0,0
181,DOLE,DOLE FOOD CO INC,100,12.5,15.0,13.0,12.279999732971199,14.0,1,0,-0.8109389842959474,1.5824354394313576,3.0479895287123053,-0.901364647915927,-0.7599326711060854,-0.05951105830460399,0.18321126550637298,-0.6190058409943905,2.533016497872267,1.2307669201043727,0.46322011163630944,1.0,0
182,DPZ,DOMINOS PIZZA INC ,5812,14.0,17.0,15.0,13.5,16.0,1,0,-0.4311680621236825,-0.8368848422337718,1.4488822878116667,-0.5943479031516008,-0.7599326711060854,-0.3129904477889722,-0.17912809649989153,-0.8531310716372151,-0.9310022915815128,-1.4233086400010782,-0.27523553124456973,1.0,1
183,DRC,Dresser-Rand Group Inc.,3511,21.0,21.0,19.0,22.7999992370605,20.0,0,1,-0.6017225257195428,0.25060837182305307,1.157317556629625,-0.36352966640384454,1.0278687768806383,-0.9401722263622572,-0.24067776285307496,-0.860963892978882,0.5027624712179114,-0.2335700126692832,-1.162724068344499,1.0,0
184,DRTX,"Durata Therapeutics, Inc.",2834,9.0,13.0,11.0,9.03999996185303,12.0,1,1,-0.025299836927522367,0.49836101585258685,0.7257601116686591,-1.03300498120596,-0.7599326711060854,1.6860989038214764,0.23989056222676372,1.0087827227111132,-0.32048640806262146,-0.18769779567568942,0.9429196404183375,1.0,1
185,DSUP,DAYTON SUPERIOR CORP ,3315,12.0,15.0,13.0,11.5,14.0,1,0,-0.6748946705852705,-0.37847511929740457,0.6068144727957269,-0.9501365426527081,-0.7599326711060854,-0.7778311292260212,0.07296031187274545,-0.5959794485058291,0.9162198423741431,1.6862668706432462,-0.7646501999076216,0.0,1
186,DSW,DSW Inc. ,5661,19.0,17.0,15.0,1.78999996185303,16.0,0,0,-0.18829153757450176,-0.016918851261990834,2.0138544695938623,-0.4914675530120348,1.4684571327179181,0.07626327051199741,0.06704606755962192,-0.6545173280944329,-0.17881965560879728,-0.8182122667838098,-0.9020775009737203,1.0,1
187,DTSI,"DTS, INC.","3651, 6794, 7819",17.0,16.0,14.0,24.9200000762939,15.0,0,1,-0.6936816807433251,1.1333710919985047,-0.6634398511803505,-0.20667585914942704,1.3453677309475294,-0.37312823174283927,0.14511494906014705,-0.07673905420106075,0.43625096130884916,0.8942576410928101,-1.1193395702394442,0.0,0
188,DVAX,DYNAVAX TECHNOLOGIES CORP,2836,7.5,14.0,12.0,93.9999771118164,13.0,1,1,-0.03834574014196834,-0.24871097396614672,-1.9490323725601988,0.09838877936307108,-0.7599326711060854,0.008977062875331995,0.020379271562125455,2.196272670975574,2.6827410799020406,0.12184850651077139,3.841676455504796,1.0,1
189,DVOX,DynaVox Inc.,7373,15.0,17.0,15.0,15.0,16.0,1,0,-0.18829153757450176,1.1721089977179835,-0.16350208228722216,-2.7760809178716266,-0.7599326711060854,0.9844513483184816,0.18625506005048315,-0.10322144746336821,-0.2765849637701771,-0.970206982087134,-0.3260439500037644,1.0,0
190,DVR,"Cal Dive International, Inc.",1389,13.0,16.0,14.0,12.35,15.0,1,0,0.7882159022491806,-0.765624060584361,0.2154521318737529,0.005225921168743036,-0.7599326711060854,-0.5787849034012076,0.02839559543529288,-0.0675481134286368,1.1456946321755828,0.2185470185981578,-1.437612181284896,1.0,0
191,DWA,"DreamWorks Animation, LLC",7812,28.0,25.0,23.0,38.75,24.0,0,1,-0.305636195822612,0.11121726501570059,0.3945747601717183,-0.07886121737140082,1.4251392801721647,1.2429463691857388,0.39946471940849954,0.11344436430569271,-0.3282570199296543,-1.5532794438079818,-0.7899841516843922,1.0,1
192,DWRE,Demandware Inc,7372,16.0,14.5,12.5,23.5900001525879,13.5,0,1,1.1547295978930656,0.7288663173137415,-0.5161898865241027,0.6319350994155817,1.4638482027576056,-0.11856483988997686,0.20414246094621857,0.3412763284207287,-0.11258151653613678,-0.9926260388014038,0.19048506433037687,1.0,1
193,DWRI,DESIGN WITHIN REACH INC,5712,12.0,12.0,10.0,16.4300003051758,11.0,0,1,-0.320854869309929,-0.0333723256726954,-0.3404006201151487,-0.38465292036310184,1.2151813397916955,-0.3307932124250164,0.04361179167320461,-0.9557157729666433,-0.7172989571660852,-1.1400165596332414,-0.06841981710899031,1.0,0
194,DXCM,DEXCOM INC,3841,12.0,14.0,12.0,11.7399997711182,13.0,1,0,-0.7709530311676859,-0.3571851399524029,0.7257601116686591,0.7395172513701023,-0.7599326711060854,-1.7537178234190645,0.32877257404731486,0.8075673516259066,-0.676762113879618,-0.026864177472071506,1.2204630398418608,1.0,1
195,DYP,"DUOYUAN PRINTING, INC.",3555,8.5,10.5,8.5,7.77,9.5,1,0,-1.0731057150588657,-1.0532207572538204,-0.2900629324561184,0.5348320383853647,-0.7599326711060854,0.3259048353780474,0.059512510719355594,-0.7395241711090258,0.9569746254645839,0.6549319168990957,-0.8010861277718292,1.0,0
196,EBS,Emergent BioSolutions Inc. ,2834,12.5,16.0,14.0,11.6999998092651,15.0,1,0,-0.398948175033771,0.7482602450351308,-0.09153362511293464,0.7878791079400678,-0.7599326711060854,-0.7983882754166174,0.2200991610344271,0.7892735199039217,1.045560231843348,-1.5373355499394294,-0.7316182805682271,1.0,0
197,ECHO,"Echo Global Logistics, Inc. ",4731,14.0,15.0,13.0,14.0600004196167,14.0,0,1,2.560914515266013,-0.3126281990723981,0.15609547275927665,0.0034890647353698705,-0.7599326711060854,-0.0941147402390816,-0.17878259113528897,0.1033717849135127,-1.1691976716745416,-2.2431299711999286,-0.12689393550595804,1.0,0
198,ECYT,"ECOTALITY, INC. ",2834,6.0,15.0,13.0,7.73000001907349,14.0,1,1,0.5528469757870675,0.06371629581756555,-1.1115813146466897,-1.109495476052162,-0.7599326711060854,-0.1769953667726062,0.3063679703271482,0.3885258292762182,0.23821625080312184,-0.025656593100873194,0.07199235373498156,1.0,0
199,EDG,Edgen Group Inc. ,5150,11.0,16.0,14.0,9.5,15.0,1,0,-0.012344973956288478,-0.5747369897309352,1.154201768562982,-0.6035462023899503,-0.7599326711060854,1.9252110861467366,-10.484318541785665,-7.096902890022447,-3.5248460578891385,-3.3398499899262855,-3.5796367511131395,1.0,1
200,EDMC,EDUCATION MANAGEMENT Corp,8200,18.0,20.0,18.0,21.7700004577637,19.0,1,1,3.013771320432206,-0.3126281990723981,1.6394065590289706,1.2955458887862012,-0.7599326711060854,0.19729392907729476,0.2328959963949433,-0.09544805425988255,0.6073525234913737,0.7536611230053998,0.14877395482583525,1.0,0
201,EEEE,EDUCATE INC,8200,11.0,16.0,14.0,11.9899997711182,15.0,1,1,0.13648632145256268,0.3851983051356534,0.26169219202518207,-0.5914388813514161,-0.7599326711060854,-0.42324587985450707,0.2870827117952668,0.3451225526580113,0.6675955359519383,-0.5455839364129423,-0.6185374481607933,1.0,0
202,EGLT,"Eagle Test Systems, Inc. ",3825,15.5,16.0,14.0,15.5,15.0,0,0,-0.6379226250170474,-0.5496062504003811,-0.4610551321520319,-0.3562661739994638,0.9110453653584047,0.14712624298306484,-0.3290983964901511,-0.41788542771612586,0.5378525240776411,-0.8858886093223857,-0.5787021311031743,1.0,0
203,ELMD,"Electromed, Inc. ",3845,4.0,6.0,4.0,,5.0,1,0,0.33694312306014973,-0.003319238141055525,-1.132090106291849,0.43783824982746905,-0.7599326711060854,0.8284528812416603,0.13267578169583563,1.2113855963322264,-0.24120321235608283,-0.09636902879466851,3.233206502508109,1.0,0
204,ELOQ,"Eloqua, Inc.",7372,11.5,11.5,9.5,12.890000343322802,10.5,0,1,1.7711149074246262,0.30822267115626023,-0.40421630631207617,3.3764035183893784,1.2305545821802013,1.7405676296614874,-0.3644174950355917,-0.05524619866784225,-0.10005863191585837,-1.1269499964370446,-0.47888620420789,1.0,1
205,EM,"Change Healthcare Holdings, Inc. ",7374,15.5,15.5,13.5,16.52,14.5,0,1,1.716777974727866,0.5931480233624248,1.1051078817084166,-0.01724794562378237,1.1263044329973022,1.7906073610307303,-0.4013219527023224,0.12705015861157903,0.2004438898876936,-0.865086387265836,0.19644207828310395,1.0,0
206,EMAG,EMAGEON INC,7372,13.0,15.0,13.0,14.95,14.0,1,1,-0.583901051350491,-0.031067278232894305,-0.6140053783798717,0.08826528358945522,-0.7599326711060854,-0.38590428455707304,0.16259004415122558,0.00034710373123416466,-0.657638701407777,-0.31766749142064066,0.1395511934885432,1.0,1
207,ENPH,"Enphase Energy, Inc.",3674,6.0,7.0,6.0,7.34000015258789,6.5,1,1,1.45406602714782,0.9479616783666461,-0.017583030235424988,0.3172985289580651,-0.7599326711060854,0.8170169622854361,-0.21334463421118535,0.6390571059711218,-0.612363025903244,-0.2453846569768094,1.2821625372531167,1.0,1
208,ENSG,"ENSIGN GROUP, INC",8051,16.0,22.0,20.0,4.748099327087401,21.0,1,0,0.6282728250760482,-0.6119143338616224,0.5054528110981309,0.6405789630863826,-0.7599326711060854,0.24130919011632473,0.07553429472379167,-0.7997173616016996,-0.49163176100786465,-0.1776708360909844,0.44648849659335066,0.0,0
209,ENTA,ENANTA PHARMACEUTICALS INC,2834,14.0,16.0,14.0,17.1800003051758,15.0,1,1,0.17192451999888264,0.7143480754609739,-0.6563965842120324,0.23377888694958168,-0.7599326711060854,1.3209914375245575,0.21536676615988135,-0.5383180198313315,2.059267034270947,-1.4545979843146823,-0.083429661752335,1.0,0
210,ENTR,ENTROPIC COMMUNICATIONS INC,3674,6.0,8.0,6.0,7.400000095367429,7.0,1,1,0.14837296259503518,1.0121709153200453,-0.6589323695588862,1.693684416329174,-0.7599326711060854,-0.10381204776742296,0.1283985897419827,0.34445861283320034,-1.217030220754137,0.28342946942717073,0.29499603275508907,1.0,1
211,ENV,"ENVESTNET, INC. ",7389,9.0,10.0,9.0,10.229999542236301,9.5,1,1,0.05111113984315979,1.0434005297182731,-0.36060747784152214,0.3263154406916316,-0.7599326711060854,0.28204240897486677,0.18016702199017437,0.285509649056228,-0.3390165356701612,-0.07598604721084191,-0.12923831358045143,1.0,1
212,EPAM,"EPAM Systems, Inc.",7371,12.0,18.0,16.0,14.0,17.0,1,1,1.1475710961170924,1.3021228172850359,0.46110302754652926,1.2549454152389352,-0.7599326711060854,1.3074432483214176,-0.4634084997409273,0.3467059554363373,1.0567296435333198,-0.35700887321859964,-0.3998167085231451,1.0,0
213,EPOC,EPOCRATES INC,7375,16.0,15.0,13.0,21.9599990844727,14.0,0,1,0.8220949405130058,0.22284072258049692,-0.21332215022576292,0.20775671276166868,1.3697159035416895,-0.8546317034774037,0.18076521298206713,-0.07850673997882866,-0.4053194289670565,-0.36849211502778595,-0.24815854500936965,1.0,0
214,ERII,"Energy Recovery, Inc.",3559,8.5,9.0,7.0,9.829999923706051,8.0,0,1,-0.4149851553413242,-1.4488928356507011,-0.7288291930963088,-0.1993709933993086,1.0956100317974344,-0.16274826304708276,0.025836383099448443,0.0719561064913684,-1.1459126308837766,-1.1554119296957288,0.07265129254739501,1.0,0
215,ESEA,EUROSEAS LTD. ,4412,7.0,,,,,0,0,0.33694312306014973,-0.003319238141055525,0.7257601116686591,-2.7760927569114737,-0.7599326711060854,-1.1404260440688228,-0.08934880760033831,-1.137646535224692,0.2753742155753993,-1.751007555219499,-0.7036719252795824,1.0,0
216,ETRM,EnteroMedics Inc ,3845,8.0,9.0,8.0,48.0000114440918,8.5,1,1,0.5814696039907765,-1.471969880549413,0.7257601116686591,-0.3001778916611414,-0.7599326711060854,-0.7835015390674426,0.1334924940116419,0.10698239064381866,-1.669701562774195,0.5545069922561966,0.7710951100417084,1.0,1
217,EURX,EURAND N.V. ,2834,16.0,19.0,17.0,,18.0,1,0,0.33694312306014973,-0.003319238141055525,-0.18699275159779516,1.0667899952528348,-0.7599326711060854,0.05276911571049887,0.05883124142258173,0.19617996791654368,0.13408550881314418,0.23846714750074338,0.024194946922348706,1.0,0
218,EVVV,ev3 Inc.,3841,14.0,18.0,16.0,14.1499996185303,17.0,1,1,-0.7709530311676859,0.15753778484326975,-0.3091011549716055,0.20778461060745296,-0.7599326711060854,-0.3056295621880335,0.06115756220279064,0.7645228762336166,0.2965633871193496,1.181895520334933,-0.2887762532361602,1.0,1
219,EXA,EXA CORP,7372,10.0,13.0,11.0,9.80000019073486,12.0,1,0,1.6946630018996351,0.7486927515170512,-0.6989382474757583,-1.2114982246933435,-0.7599326711060854,1.0084511124841458,0.2821729630695543,0.1660516246565686,1.0580775457362195,-0.11133917424492122,-0.5109524400651213,0.0,0
220,EXAM,"ExamWorks Group, Inc. ",8000,16.0,18.0,16.0,16.7999992370605,17.0,1,1,-0.6936816807433251,1.3528545062367368,-0.5771169485378518,-0.5068531741278339,-0.7599326711060854,0.45970907144784806,0.021687599968201767,0.84696635830315,-0.2569124350976853,0.5946171092699118,0.5065702213155463,1.0,1
221,EXLS,"ExlService Holdings, Inc.",541990,13.5,12.0,10.0,18.840000152587898,11.0,0,1,3.0196852663831755,0.8819616346014394,-0.3865492803558874,0.7816279832312015,1.5410614260301976,-0.6184093056220973,0.017550854435238582,0.19651750670105783,-0.030240730540844838,-0.17903295731095772,0.8595133883411775,1.0,0
222,EXPR,"EXPRESS, INC.",5600,17.0,20.0,18.0,16.75,19.0,1,0,-0.5143782228895204,-1.3796471467364613,1.665169114476995,0.8113888867725482,-0.7599326711060854,1.2359996786110103,-0.11782694126592938,-0.487865474070654,0.3322756415857433,0.2820040071752141,-0.7939445764180861,1.0,1
223,EYET,EYETECH PHARMACEUTICALS INC,2834,21.0,20.0,18.0,32.4000015258789,19.0,0,1,0.22955582578127107,-0.6794729625125929,-0.6594950969527172,0.9510507488156326,1.2640355213035583,-1.3473967054551428,0.1681245094490962,1.130488103448984,1.9515381120069997,-0.7089655029649827,1.3386935178999313,1.0,1
224,FACE,"PHYSICIANS FORMULA HOLDINGS, INC",2844,17.0,17.0,15.0,19.7199993133545,16.0,0,1,-0.6936816807433251,0.30094288278499226,-0.35562788875818974,-1.5133925419441312,1.0956100317974344,0.1150165928736761,0.06427205403204365,0.01230522453545427,0.05361900526554571,-0.36803582698162396,0.13343747279953075,1.0,0
225,FANG,"Diamondback Energy, Inc. ",1311,17.5,19.0,17.0,17.5,18.0,1,0,1.1331801320866457,-1.5108856111361606,-0.5861482171801756,-0.6132260392996757,-0.7599326711060854,0.40595423963996224,-0.31833808825304066,-1.1750159427202156,-1.7908489244016246,0.16317342761650033,-0.8067873231977573,1.0,1
226,FB,Facebook Inc,7370,38.0,38.0,34.0,38.2318000793457,36.0,0,1,-0.18829153757450176,-2.7743660742635488,2.341623522563723,0.6258501887874703,1.0595399846904194,0.5209857039007423,0.29290757720051586,-0.28645729776656226,0.7521048122424838,-1.0096844230163118,0.3682616869537918,1.0,0
227,FCL,"Alpha Natural Resources, Inc.",1221,22.0,19.0,17.0,12.75,18.0,0,0,-0.13233992330631822,0.4087117067078766,1.2198583422241367,-1.4538329904030105,1.5324592276400608,-0.733096991537355,0.14836294878436482,0.5083125849495442,0.9177379563405313,1.3508005101834792,-0.000581317180640729,1.0,0
228,FFN,FriendFinder Networks Inc. ,7370,10.0,12.0,10.0,7.85,11.0,1,0,3.0196852663831755,1.3012029217659424,0.48257638805018294,0.7340525242854923,-0.7599326711060854,0.8421597166790916,0.01595960224320216,0.3702028914081476,0.408752492834018,0.7270135116409675,-1.021546121623898,0.0,1
229,FIO,"FUSION-IO, INC.",3572,19.0,18.0,16.0,22.5,17.0,0,1,-0.4149851553413242,-1.8577494702893294,-0.7190270231981049,1.0869471414066112,1.3019049658720692,2.051371557267342,-0.27423130226446624,-0.8843356255427052,-0.5854279428490549,-0.4492736087350441,-0.06969428350132406,1.0,1
230,FIRE,SOURCEFIRE INC,7372,15.0,14.0,12.0,15.4899997711182,13.0,0,1,0.17192451999888264,-1.6016360414536002,-0.6227978252822918,0.13012416497614002,1.3961830085691362,0.34850357448806835,0.15799190101119956,0.045900399343045906,-0.2783996108170504,0.5487411399517949,0.28878638033159254,1.0,1
231,FIVE,"FIVE BELOW, INC ",5331,17.0,17.0,15.0,26.5,16.0,0,1,-0.4149851553413242,0.49836101585258685,0.1397142356138219,0.8362983632141601,1.0956100317974344,-0.12960695079319304,0.14114297389539304,-1.2449641469348594,0.13149340210888164,-1.0665581233849932,0.22010705254633184,1.0,0
232,FLT,FLEETCOR TECHNOLOGIES INC ,7389,23.0,26.0,23.0,27.25,24.5,1,1,1.1547295978930656,1.480853090050446,0.4973438635153471,1.0484057887521516,-0.7599326711060854,-0.20365578859561703,-0.050232564569748284,0.32164075621301247,-0.686391171876753,-0.16927146908877713,-0.532078316652374,1.0,0
233,FLTX,Fleetmatics Group Ltd,7372,17.0,17.0,15.0,22.2999992370605,16.0,0,1,-1.3851597181669824,-0.5721667842282803,-0.27494898269922247,0.32931821405384143,1.0956100317974344,2.0744282152709097,-0.02539781933235712,0.2953771626000862,0.5974380734122783,0.139060736666001,0.23039597825049546,1.0,0
234,FN,Fabrinet ,3661,10.0,14.0,12.0,10.75,13.0,1,1,0.9522310072047668,-0.27240965886320023,0.6408847989197005,0.11120558044258809,-0.7599326711060854,0.5364557505594049,-0.011597806291655686,-0.5265571761690412,-0.2874590555209984,0.17307275224862242,-0.9011560174293577,1.0,0
235,FNET,"Fortunet, Inc. ",3990,9.0,13.0,11.0,9.05000019073486,12.0,1,1,0.19518709000170434,-0.34822915655072406,-1.0865433505724573,0.3202814147927058,-0.7599326711060854,0.6112070160140632,-0.5847289491774734,-0.5399353062938508,0.5973412278849045,0.15255513555277087,-1.1462132796193518,0.0,0
236,FOLD,AMICUS THERAPEUTICS INC,2834,15.0,16.0,14.0,14.4300003051758,15.0,0,0,-0.9810690190748044,-0.04730789548903785,0.7257601116686591,0.3488443874111934,-0.7599326711060854,-0.9714948493904522,0.21308274435370053,0.4023646911229528,0.44280839803179944,0.22598794738977818,1.9169194413249542,1.0,1
237,FOXH,"FOXHOLLOW TECHNOLOGIES, INC",3841,14.0,14.0,12.0,20.4500007629395,13.0,0,1,-0.6936816807433251,0.11121726501570059,-1.6555798599290028,0.5556813354134028,1.160948024078856,-1.32839987396592,0.12204625526931742,0.6127274668329292,0.27841574989949003,-0.17361504094725733,0.12421356562511507,1.0,1
238,FRAN,Francesca's Holdings CORP,5632,17.0,16.0,14.0,27.649999618530302,15.0,0,1,-0.38305425725382414,0.38313708434183275,-0.3514508506899206,0.3039564352414204,1.3453677309475294,1.5914131259275521,-0.24101613888302062,-0.8928794839598582,-0.37422196928475804,-0.5745920783210551,-0.4535428431676862,1.0,0
239,FRP,FAIRPOINT COMMUNICATIONS INC ,4813,18.5,20.0,18.0,18.05,19.0,1,0,1.6154587145874733,-0.42730664416905706,0.3109479530429551,-2.0759272047911193,-0.7599326711060854,-2.1512707341760993,-0.08194881241070615,0.5457203781197265,-0.30776747321092374,0.5533003401103346,-0.9445473990840706,1.0,0
240,FSL,"Freescale Semiconductor, Ltd.",3674,18.0,24.0,22.0,18.3299999237061,23.0,1,1,-0.23141073847590374,-0.8198777740543693,2.518290032686101,0.7992695817478312,-0.7599326711060854,1.3186865960568228,0.256418115936757,0.8582938375193743,0.7475252566994224,1.5794523709292911,-0.17023917272881967,1.0,1
241,FSLR,"FIRST SOLAR, INC.",3674,20.0,19.0,17.0,24.739999771118196,18.0,0,1,0.22955582578127107,1.0898050848910368,-0.5919427055937135,-0.17099842190128786,1.2823563329621543,1.5774889990787484,0.07287656041998401,-0.6001995059229129,0.35037460528799663,0.7804873820744349,0.21202685830946455,1.0,1
242,FSTC,FASTCLICK INC,7319,12.0,14.0,12.0,12.0,13.0,1,0,-0.2905450910620894,-0.9736658093991616,-0.5040581348491521,-0.4880214599105884,-0.7599326711060854,-0.7085768699749578,0.19612593035495154,0.39966723415653155,-0.31060745494433484,-0.46170297018332557,0.7199590680196738,1.0,0
243,FTD,"FTD Group, Inc.",7389,13.0,14.0,12.0,13.6,13.0,0,1,-0.6563098947861837,-0.031067278232894305,0.571528772882582,-1.450477777868447,-0.7599326711060854,1.2862755429286516,-0.2284316950009304,-1.295486914824334,-1.490385944484622,-1.8601513356251516,-1.8605500552174872,1.0,0
244,FTNT,FORTINET INC,3577,12.5,11.0,9.0,8.310000419616701,10.0,0,0,-0.2905450910620894,1.8598626286547646,0.18151473263623835,0.6568713291589606,1.5779046392608882,0.4057717200442696,0.16282776742184538,-0.2537601281741461,0.33055598440469836,-0.14459614360786383,0.26138679534684867,1.0,0
245,FUQI,"FUQI INTERNATIONAL, INC.",3911,9.0,9.0,7.0,10.4700002670288,8.0,0,1,-0.10499177446687033,-0.19791266897758092,-0.274438406045393,-0.6013537858923621,1.3228435919205097,0.5084799775599083,0.03331727526402222,-1.2346537427397182,0.6090644928397763,0.09745620692976846,-0.23158382508964448,0.0,0
246,G,Genpact LTD ,541990,14.0,18.0,16.0,16.75,17.0,1,1,-0.5662597786440066,-1.8776804728774596,0.8715959336372096,0.9225252062052123,-0.7599326711060854,-0.935829313972651,0.14819488235506856,-0.46172772775183646,0.49617748366941167,-0.4939573857958509,0.28157741341129294,1.0,0
