,I1,I2,I3,pIPO,pH,pL,p1day,Pmid,Y1,Y2,C1,C4,C7,C5p,C6p,T4p,T3p,T5p,S1p,S2p,S3p,C2,C3p,Industry_Bins
341,LHCG,"LHC Group, Inc",8082,14.0,14.0,12.0,17.1000003814697,13.0,0,1,0.7710609193200357,0.2066256447973004,-0.12438363961799825,-0.17869312659566247,1.160948024078856,-0.8250851559361372,-0.036192320115738905,-0.18317165008190892,-1.3747052598156513,-0.2668987696879982,-0.582790025547236,0.0,0,2
342,LIMC,LIMCO-PIEDMONT INC,4581,11.0,11.5,9.5,13.3000001907349,10.5,0,1,-0.38305425725382414,0.7099598831574606,-0.4958913136742288,-0.5455809588092851,1.0133898713213525,-0.5032565760317456,-0.11874997054042775,-0.7122533985977721,-1.4678749670743756,-1.222551646613945,0.947928783152657,0.0,0,3
343,LIMS,STARLIMS Technologies Ltd ,7372,13.5,15.5,13.5,13.529999732971199,14.5,1,1,-2.4119917354781384,-0.10973345027496806,-0.9716365416468972,0.17511031046239822,-0.7599326711060854,0.3904571852182779,0.014253110936988585,1.2658750144572046,0.5759971845692188,0.001343820533448374,0.7247282024523185,0.0,0,2
344,LINC,LINCOLN EDUCATIONAL SERVICES CORP,8200,20.0,21.0,19.0,20.1700000762939,20.0,0,1,-0.5143782228895204,-0.2674939922400372,0.30729871154073807,1.0373038635966654,-0.7599326711060854,-0.6533643333421194,0.013780932074094424,0.555906792922385,-0.19133313520333084,-0.8540282862303096,-0.6047241903828066,1.0,0,2
345,LLNW,"Limelight Networks, Inc. ",7389,15.0,14.0,12.0,22.1800003051758,13.0,0,1,-0.6563098947861837,-0.1653471408720339,-0.4545227676454103,0.5794731736956584,1.3961830085691362,0.5585977130755956,-0.24023551089008596,-0.8807114682656665,-0.5494747740057074,0.4510281626035954,0.058292720543647085,1.0,1,2
346,LMAT,LEMAITRE VASCULAR INC ,3841,7.0,10.0,8.0,6.199999809265139,9.0,1,0,0.6096838993248774,0.6615986066090546,-0.7901261512637283,-0.6373588894657024,-0.7599326711060854,-1.04266473217023,0.1711931186918766,-0.3774242353626223,0.1039338499737773,1.3656236864040971,0.5829916671553724,1.0,0,1
347,LNKD,LINKEDIN CORP,7370,45.0,45.0,42.0,94.25,43.5,0,1,-0.11861497735115728,-0.7633766234349391,0.2636074539348879,2.437036141056613,0.9205135470483684,-0.07871258169644843,0.224654155483171,0.6944452737903993,1.5728418380114726,-1.4076819111857857,-0.11042597111450693,1.0,0,2
348,LOCK,"LIFELOCK, INC. ",7374,9.0,11.5,9.5,8.35999965667725,10.5,1,0,-1.7022910424398283,-0.19515221302754487,0.13009093522075327,0.7929392475606822,-0.7599326711060854,1.5125844871340908,-0.3681075013932148,-1.3346888280823432,-0.32737514075761026,0.020377457284182728,-0.8737970930803215,1.0,1,2
349,LOGM,"LogMeIn, Inc.",7372,16.0,16.0,14.0,20.020000457763697,15.0,0,1,2.6247179675821863,-0.4520499041510064,-0.5579969838300309,-0.3353513808885679,1.1156767583838203,0.6963048796420709,-0.14161655696001368,-0.8041764196125003,-0.9026194289450676,-1.2238439238529797,-0.9031022315812506,1.0,1,2
350,LPI,"Laredo Petroleum, Inc.",1311,17.0,20.0,18.0,18.1000003814697,19.0,1,1,-0.10499177446687033,0.8515914183449789,0.2608893493144538,1.3412930179940414,-0.7599326711060854,0.6745430635914069,0.03648795616747324,-0.6038162853713946,0.6416182110958651,0.9384813000392704,1.0728605297464584,1.0,0,3
351,LPR,Lone Pine Resources Inc. ,1311,13.0,20.0,18.0,12.54,19.0,1,0,0.4843972890391524,-0.8198777740543693,-0.030622438697963713,0.8569403767136171,-0.7599326711060854,1.4480565487869326,0.3060504439538663,0.08216541929713933,-0.35890756049467715,1.0505467562911182,-0.112566725910824,1.0,0,3
352,LQDT,LIQUIDITY SERVICES INC ,7389,10.0,11.0,9.0,12.289999961853,10.0,0,1,-0.27557922590855605,-0.5827994543591068,-0.2912762144657773,-0.11985914380114387,-0.7599326711060854,-1.166860845087082,0.012834035796408304,0.5422879402779427,-1.1190823356499655,-2.2286326754375847,0.5986508657541787,1.0,0,2
353,LTM,"LIFE TIME FITNESS, INC.",7997,18.5,19.0,17.0,21.0,18.0,0,1,-0.24601422086899075,-0.0333723256726954,0.297118663507982,-0.2415319179590388,0.8610331856344194,-0.3979350676238106,0.019578531622657408,-0.7891534107183288,-1.4736369283942938,-1.7926852143726362,-1.239464551653,1.0,0,2
354,LULU,lululemon athletica inc.,5600,18.0,17.0,15.0,14.99,16.0,0,0,-0.4474998489127184,-1.4591035398623982,-0.3221863975704525,-0.030725169851030583,1.3228435919205097,0.4763663088755979,-0.2401339553416845,-1.3954067547577789,-0.27585480114042665,-0.5077108386536188,-1.3192217094365224,1.0,0,3
355,LUNA,LUNA INNOVATIONS INC,8731,6.0,8.0,6.0,6.0,7.0,1,0,-0.11861497735115728,-0.9239127541120674,-1.0432210901263812,-0.6339699930675694,-0.7599326711060854,1.522280925706834,0.25012893852999685,-0.12243348453942693,0.7561294763487286,-1.3677838363675756,-0.4667357470372706,0.0,1,2
356,LVS,LAS VEGAS SANDS CORP,7011,29.0,26.0,24.0,46.560001373290994,25.0,0,1,-0.24601422086899075,1.1195299119619464,0.9517023018770848,2.8562549510405697,1.4103232398144503,0.9738301760919744,0.010121839448443942,-0.9350151640757812,-0.4106646538006027,-0.3515795408984337,0.04048873413224023,1.0,0,2
357,LZEN,Lizhan Environmental Corp ,2200,4.0,6.0,5.0,,5.5,1,0,0.3369431230601497,-0.003319238141055525,-0.9359557309596503,0.7777041659324905,-0.7599326711060854,0.06049259920602445,0.07615677803245394,-0.5417426035994822,0.07781253483973803,-0.9900045565275872,1.6745611815284505,1.0,0,1
358,MA,Mastercard Inc,7389,39.0,43.0,40.0,4.59999990463257,41.5,1,0,1.2111340215782789,-2.0996663287807733,2.124188443419266,-2.360715374489818,-0.7599326711060854,-1.4525940109197166,0.2131206754757984,1.5741513681397428,0.7719693165231661,0.1675394272840093,-0.3311561586815125,1.0,0,2
359,MACK,MERRIMACK PHARMACEUTICALS INC,2834,7.0,10.0,8.0,6.03999996185303,9.0,1,0,1.2996864161330115,1.2420190654552958,-0.7438343301359559,1.1312766035330923,-0.7599326711060854,0.7223201086066997,0.2390881258880684,1.539278497661648,1.5406033753477586,-0.3843621027513726,1.6306174834045717,1.0,1,1
360,MAKO,MAKO Surgical Corp.,3842,10.0,11.0,10.0,9.18000030517578,10.5,1,0,0.31829405138422945,-0.2536448623187679,-1.9650323586910252,-0.08468198342675648,-0.7599326711060854,0.5484968693504256,0.06416383281876255,0.2362320489939377,-0.2481162300844735,0.11426104352745405,-0.6790485532513895,1.0,1,1
361,MANU,Manchester United plc ,7941,14.0,20.0,16.0,14.0,18.0,1,0,-1.6334500953977935,0.6169145650942505,0.7452092361279962,2.0081299374985315,-0.7599326711060854,2.187026357529756,0.04551141901980232,-0.17244170149380295,1.177273380969565,-1.028678128558396,-0.6534091694159485,1.0,0,2
362,MAPP,"MAP Pharmaceuticals, Inc.",2834,12.0,16.0,14.0,13.3500003814697,15.0,1,1,-0.16010183528604965,1.0596174372976863,0.7257601116686591,0.049445697560952254,-0.7599326711060854,-0.6275464632183203,0.11174972353493667,0.657521316202996,0.30810889252215096,-0.5959271814514205,0.5415978523258641,1.0,1,1
363,MASI,MASIMO CORP,3845,17.0,18.0,16.0,20.8999996185303,17.0,0,1,-0.10499177446687033,-1.7718506301423211,0.21555545522594244,0.34191398684388624,-0.7599326711060854,-0.19909411496544466,0.05903683966781938,-0.5216339130030148,-0.6304728001004758,1.1958059113111876,-0.9303826334876004,1.0,0,1
364,MATH,SAJAN INC,3674,6.0,8.0,6.0,0.0,7.0,1,0,-0.531502128620646,-0.006130981938386165,-0.094399132032637,0.08807306236243269,-0.7599326711060854,-0.934712771686508,0.08108833914112519,-0.1754106918280552,-0.21692141309600013,0.9387217313056264,-0.06393466723682392,0.0,1,1
365,MBLX,"YIELD10 BIOSCIENCE, INC.",8731,14.0,14.0,12.0,93.12002563476558,13.0,0,1,-0.025299836927522367,0.16896643904259653,-1.6348112265050658,-0.5812640594705929,1.160948024078856,-0.04224551145738965,0.1935087837512343,1.836475846654212,1.7718417406677054,0.6650255788563679,0.5748409590832769,1.0,1,2
366,MBRX, METABASIS THERAPEUTICS INC,2834,7.0,13.0,11.0,6.66,12.0,1,0,0.16018535788774538,1.0136093111505298,-1.2591626191309342,-0.1092739198558938,-0.7599326711060854,-0.6262477562296649,0.00997130059186697,0.7265960356235582,1.7528026331522388,-1.1543543094833446,0.3489691837297472,1.0,1,1
367,MCP,"Molycorp, Inc.",3390,14.0,17.0,15.0,12.85,16.0,1,0,-0.2314107384759037,1.0434005297182731,-1.34510225732067,-0.5544404719150124,-0.7599326711060854,0.6979860781708659,0.3578210198285067,0.956835325701094,0.24286251598919076,0.6352257755854251,0.8059949879211827,1.0,1,1
368,MDAS,MEDASSETS INC,7374,16.0,16.0,14.0,20.5,15.0,0,1,-0.13233992330631822,1.2637056689046438,-0.037522594018139566,-0.32545895692949817,1.1156767583838203,-1.4234859656297782,0.02087421363146011,0.5854586577290202,-0.4485819644638697,0.2892536082142351,0.010405968806072377,1.0,0,2
369,MDMD,MediaMind Technologies Inc.,7389,11.5,16.0,14.0,11.0,15.0,1,0,0.3822604048097982,0.9777016386363954,-0.4490580780025923,-0.10507272198957,-0.7599326711060854,1.101851468568357,0.1333784618777019,-0.687823105087774,1.5689150016990816,-0.602062564966152,0.7181501069992825,1.0,0,2
370,MDSO,"Medidata Solutions, Inc. ",7389,14.0,13.0,11.0,8.5,12.0,0,0,0.33985248627393394,-1.1547617493390765,-0.05236798520619041,-0.12394059984015986,1.4251392801721647,-0.01862790380686078,0.1037305710358392,1.0397290884138708,-0.2674372270925808,0.4656307285975475,-0.02094368203161385,1.0,0,2
371,MEDE,"MEDecision, Inc.",7371,10.0,13.5,11.5,10.0,12.5,1,0,0.03859131846445255,-0.6639364554951404,-0.6909667008605415,-0.353978783831655,-0.7599326711060854,0.4254968409001478,0.13084792987259666,0.7631973960937537,-0.5644629275947048,1.1856207333381668,-1.236082447485746,1.0,0,2
372,MEDH,MMODAL INC.,7374,8.0,12.0,10.0,9.05,11.0,1,1,-0.16010183528604965,0.06371629581756555,0.6042019279525831,2.3058803780449897,-0.7599326711060854,0.9080884623368214,0.042496280010338734,1.1433030528944927,0.5057770291306345,1.0519541263197545,-1.2495691710238448,1.0,0,2
373,MELA,"STRATA Skin Sciences, Inc. ",3841,5.0,6.5,5.5,77.09998,6.0,1,1,0.3074236546213672,-0.6419005520789126,0.7257601116686591,-0.7524199385777021,-0.7599326711060854,-1.6882842927339656,0.2972645299839952,0.915149393813052,-0.3643643887233409,0.043145233361529485,1.126414178938903,0.0,1,1
374,MEMS,MEMSIC Inc,3674,10.0,13.0,11.0,10.25,12.0,1,1,-0.6748946705852705,0.8151947538442735,-1.1287185819240504,0.002638629846037421,-0.7599326711060854,0.08624926543476483,-0.2820531000094409,-0.2939858725449235,-0.1582025213444633,-1.1038464085354067,-0.6635219894342661,1.0,0,1
375,MEND,MICRUS ENDOVASCULAR CORP,3841,11.0,14.0,12.0,11.0100002288818,13.0,1,1,-0.2314107384759037,0.15753778484326975,-0.8932089987298278,0.23551037126562435,-0.7599326711060854,0.12469030525832656,0.17633354873686388,0.20306375317685688,0.20166693861186366,1.8540352094538524,0.017360518553624957,0.0,1,1
376,MFLX,MULTI FINELINE ELECTRONIX INC,3672,10.0,14.0,12.0,10.039999961853,13.0,1,1,-0.7908286739081903,0.7059112689165175,-0.09684560438013284,0.21831492073406228,-0.7599326711060854,-1.6172819509267304,0.2040524338298308,-0.6071106334835704,0.3406267433283741,0.3024197666790266,-0.6814370189441179,0.0,0,1
377,MG,"Mistras Group, Inc. ",8711,12.5,16.0,14.0,12.5799999237061,15.0,1,1,2.4238811509832763,-0.19050726416617975,-0.007463134274591651,-0.4468145243480447,-0.7599326711060854,-0.13321726415875051,0.06701360918759773,0.3830028562381079,0.4102922796887435,0.4645159187204314,1.0544535561381794,1.0,0,2
378,MHGC,Morgans Hotel Group Co.,7011,20.0,21.0,19.0,19.8899993896484,20.0,0,0,-0.1461682991428743,-0.5835706804794177,0.3466312257339348,-1.4752459264069109,-0.7599326711060854,-0.5689234058865429,-0.006106562455524223,-1.045990065038534,0.8869062181311075,-0.03615329566298117,-0.6396089504448419,1.0,1,2
379,MIPI,"Molecular Insight Pharmaceuticals, Inc.",2834,14.0,16.0,14.0,14.09,15.0,1,1,2.282630374749676,-0.5142767634414704,-2.15077842190672,0.5639455279701414,-0.7599326711060854,0.5084799775599083,0.1527946828964054,-0.01796718592541121,1.0328810409171494,-1.258872039208893,-0.38509090930405815,0.0,1,1
380,MJN,Mead Johnson Nutrition Co ,2000,24.0,24.0,21.0,26.4300003051758,22.5,0,1,-1.1705931335875426,0.12335178726547605,2.106899113335841,0.25656117478558776,1.1156767583838203,0.5364557505594049,0.099121915292641,-0.25121098857933305,1.5161051615837755,0.674111759791256,-0.6430135052203001,1.0,0,1
381,MKTG,RESPONSYS INC,7372,12.0,10.0,8.5,15.3999996185303,9.25,0,1,-0.025299836927522367,-0.17842156477888454,-0.2652868971438683,1.1956531226481346,1.6464024558934631,0.4002777165192508,0.2591486019080904,0.4964744733940766,-0.3944329439719181,-0.4573773108226274,-0.7711628459686172,1.0,0,2
382,MLNX,"Mellanox Technologies, Ltd.",3674,17.0,16.0,14.0,20.0,15.0,0,1,0.14837296259503518,0.27374875995322184,-0.5874085022526216,0.516119595101454,1.3453677309475294,-0.8243075768918794,-0.005741178353588882,1.7758061265574707,-0.8090463955722018,0.7230883204630661,4.297566546926937,1.0,0,1
383,MM,Millennial Media Inc.,7311,13.0,11.0,9.0,25.0,10.0,0,1,-0.5487947469654362,1.2420190654552958,-0.2148826746201308,1.3989253637305141,1.6500346839779432,1.0787361361121652,0.24908400221786675,-0.06800959997431362,-0.4646929630973705,-0.776535499390896,-0.8738855106670047,1.0,0,2
384,MNKD,MANNKIND CORP,2834,14.0,15.0,13.0,14.0799999237061,14.0,0,1,-0.4639835626586224,-1.65117094562226,0.7257601116686591,0.6694825381428218,-0.7599326711060854,0.5818145281411153,0.13625554596834485,1.361422899071103,-1.1641146277994978,0.6816611482699336,0.8472552498579369,1.0,1,1
385,MNTA,MOMENTA PHARMACEUTICALS INC,2836,6.5,9.0,7.0,7.80999994277954,8.0,1,1,-0.24601422086899075,-0.3897679077526744,-1.311705805081251,0.4157496131218579,-0.7599326711060854,-0.10286428293437312,0.2035004352671234,1.2584614516556398,3.0632136351117967,-1.4847458179903117,0.29630582469237843,1.0,1,1
386,MOH,MOLINA HEALTHCARE INC,6324,17.5,18.0,16.0,13.3333330154419,17.0,0,0,0.6739989716656167,-0.2932129482324121,0.9008963873812248,0.04608816491848528,0.8765489458572888,-1.2132003631701225,-0.04616872031295003,-0.9049725708393898,-0.010955659452030059,-1.7060649316685663,0.3443167035388208,1.0,0,3
387,MOTR,MOTRICITY INC,3663,10.0,11.0,10.0,84.02591,10.5,1,1,0.3074236546213672,0.1406760487136025,-0.16631494143853276,1.1832122683259043,-0.7599326711060854,2.3533267859156584,-0.14574607825163827,1.0803954296312848,-0.1786205750336864,1.9341230807945284,-0.6436192134437742,1.0,1,1
388,MOTV,MOTIVE INC,7372,10.0,13.0,11.0,10.1499996185303,12.0,1,1,0.8052263586680257,0.7059112689165175,-0.2443405912092182,0.6073341171771955,-0.7599326711060854,0.7584492494798241,0.03542899949593447,0.9997448173451988,-1.4189950459349856,0.5709757891362333,0.5408642130380784,1.0,0,2
389,MPO,"Midstates Petroleum Company, Inc. ",1311,13.0,18.0,16.0,149.99997,17.0,1,1,0.4237601228084941,-0.9176259865189764,0.17493058648100535,-0.6692569183849838,-0.7599326711060854,0.911576152019821,0.1961704383874717,-0.20761465566385215,-0.39311132261513976,0.7795365682824031,0.1726254587866433,1.0,0,3
390,MPWR,MONOLITHIC POWER SYSTEMS INC,3674,8.5,9.0,7.0,9.84000015258789,8.0,0,1,0.10037046529227064,1.3333574588221921,-0.8899454498625275,0.5312739409205269,1.0956100317974344,-0.16796304807095613,0.16187665277811752,-0.5450679012135027,-0.7932160113316329,2.3458226690623034,-0.11133105635978473,1.0,1,1
391,MRC,MRC GLOBAL INC.,5084,21.0,23.0,21.0,21.0400009155273,22.0,1,1,3.0196852663831755,-0.6201825719273966,2.5977050375351984,0.35752139969685565,-0.7599326711060854,0.2108576534615258,-0.20229796890578625,-0.3910879231266127,0.1479298893272911,2.3726558041990247,0.9367802515302068,1.0,0,3
392,MRIN,MARIN SOFTWARE INC,7372,14.0,13.0,11.0,16.2600002288818,12.0,0,1,-1.6674829004894534,0.29741908107098713,-0.491579269639604,0.1897197197654064,1.4251392801721647,-0.09880134614002713,0.2421547712760457,0.7663252428569427,-0.00025755093338403315,-0.5579218478545869,0.5433055914732368,1.0,1,2
393,MRT,MORTONS RESTAURANT GROUP INC,5812,17.0,16.0,14.0,17.9,15.0,0,1,-0.8312901455383682,-0.6761188050922083,0.3939607117530042,-1.6638230259211444,1.3453677309475294,0.18127795417397286,0.025746579710210517,-0.8729580572938812,-0.8368423217141329,0.3691125058607036,-0.4071821869890643,0.0,0,3
394,MTDR,Matador Resources Co,1311,12.0,16.0,14.0,11.75,15.0,1,0,0.5814696039907765,1.292811969535382,-0.3522259200077725,0.1807985215670095,-0.7599326711060854,1.0658961835269238,0.1315574079280149,0.09487682809930496,0.24170113248525524,0.4411906506441203,1.09679398837295,1.0,1,3
395,MTSI,"MACOM Technology Solutions Holdings, Inc.",3674,19.0,19.0,17.0,20.5499992370605,18.0,0,1,1.0295582937092187,0.7288663173137415,0.41363409403005547,1.4555184343139518,1.0595399846904194,1.1625939276924884,-0.3359506395674272,-0.0923786902140415,0.5639719131004592,0.12159693349980386,0.09849009572862527,1.0,1,1
396,MUSA,METALS USA HOLDINGS,5051,21.0,20.0,18.0,19.2,19.0,0,0,3.0196852663831755,0.37598097222533466,1.296544095491982,-0.3140330728238179,1.2640355213035583,0.7475656603650436,-0.10262007163246356,-1.0886961951287142,-0.4715540446042832,0.7413864079266037,-1.131713754330844,1.0,0,3
397,MXL,MAXLINEAR INC,3674,14.0,13.0,11.0,18.7000007629395,12.0,0,1,0.2067124196476262,1.422826229920371,-0.5613631532424105,0.4733211802271935,1.4251392801721647,0.5900025023177558,0.4165838179994817,1.2512844911190548,0.538644337183826,0.07131295322096587,0.8025394433055291,1.0,0,1
398,MYOG,MYOGEN INC ,2834,14.0,16.0,14.0,14.8999996185303,15.0,1,1,-0.95883534652681,0.1782443015417877,-1.6831160074376317,0.6488788164385826,-0.7599326711060854,-0.9235299028518692,-0.017212350963031902,1.3715386624863175,-0.0020658571682919246,-0.6030488310389732,-0.08191270134855581,1.0,1,1
399,N,NETSUITE INC ,7372,26.0,16.0,13.0,35.5,14.5,0,1,0.5528469757870675,-0.8310032594010335,-0.43346474601566265,1.96010954246796,2.0739329785022567,-1.153399984452793,0.0997481861427068,-0.2024156583887225,-1.3214535789840327,-0.8314849954438027,-1.1386694866879403,1.0,1,2
400,NAUH,"National American University Holdings, Inc.",0,,,,,,0,0,0.3369431230601497,-0.003319238141055525,0.7257601116686591,0.11423393526388585,-0.7599326711060854,0.4720150044778042,-0.31307102125343816,-0.7527608237660699,0.11177649191029614,-0.2509466449827422,1.6392761384349532,1.0,0,3
401,NBY,"NovaBay Pharmaceuticals, Inc.",2834,4.0,6.0,4.0,,5.0,1,0,0.3369431230601497,-0.003319238141055525,-1.796913091143848,0.2429214973205485,-0.7599326711060854,-0.11174730393942277,0.2935149563507195,0.2396975157209804,1.1206022493076209,0.038430360701175705,0.6767963142456738,1.0,0,1
402,NCIT,"NCI, Inc.",7373,10.5,12.0,10.0,12.17,11.0,1,1,-0.5487947469654362,-1.4650107263520522,0.058644712996903915,-1.0170455431856005,-0.7599326711060854,0.850914198986449,0.14335196299282002,0.04432154022723546,-0.13624061407381058,-2.0349341421143667,1.8129084109167533,0.0,0,2
403,NCMI,"National CineMedia, Inc. ",7319,21.0,20.0,18.0,25.6700000762939,19.0,0,1,-0.038345740141968336,0.27374875995322184,0.2020825394175062,-0.8827029830947772,1.2640355213035583,-0.06020344659373152,0.24924717545524344,-0.022490868681979484,-0.9731780431689828,-0.4701988681810085,-1.8500385013498448,1.0,1,2
404,NETL,NETLOGIC MICROSYSTEMS INC,3674,12.0,14.0,12.0,5.755000114440921,13.0,1,0,-0.5487947469654362,-0.9856116676324044,-1.1171017466649569,-0.2956362197526808,-0.7599326711060854,-1.3624675251032594,0.13149246653052754,0.07097025575928198,-0.3871256465503245,1.1461216180098124,-0.31567699327334514,1.0,1,1
405,NEXT,NEXTEST SYSTEMS CORP,3825,14.0,16.0,14.0,17.1,15.0,1,1,-0.1461682991428743,-0.5160087545036053,0.9055976098467908,-0.3884374313356473,-0.7599326711060854,-0.21378505236142428,0.07251342096966504,-0.8200166736972369,0.4892352808715421,-1.3444478526006702,0.14452786126521733,1.0,1,1
406,NGSX,NeurogesX Inc ,2834,11.0,15.0,13.0,10.25,14.0,1,0,-0.5487947469654362,0.6660169275497111,0.7257601116686591,-0.3919456441427251,-0.7599326711060854,-0.6674708805612757,0.2749649244944921,0.8032038388580821,0.6296536638991982,-0.3283517089279226,0.7816910145841871,1.0,1,1
407,NGVC,"Natural Grocers by Vitamin Cottage, Inc.",5411,15.0,15.0,13.0,17.8600006103516,14.0,0,1,-1.6674829004894534,-1.3831228739806352,0.31488627061885593,-0.4391263626040559,1.1373685141370182,1.0342869241816104,-0.062049712013591524,-0.6550999106488042,-0.2547907003318609,-3.339849989926285,-1.011954369774239,0.0,0,3
408,NHWK,NightHawk Radiology Holdings Inc,8090,16.0,14.0,12.0,20.6499996185303,13.0,0,1,0.07590242167254548,-0.6761188050922083,-0.4566343192031063,0.4788424111935766,1.5469239422256813,-0.2594478424416297,0.2303223048049196,0.4147179947913558,-1.3120147582586257,-0.545711678577971,0.11321843643876392,1.0,1,2
409,NILE,BLUE NILE INC,5944,20.5,19.5,17.5,28.399999618530305,18.5,0,1,-0.8109389842959474,-1.1644021364725308,-0.09903219934951553,0.43637656468431735,1.273051490442028,-0.12757833342866706,0.09635401354478977,-0.531441738649076,-0.022618009212615676,-0.4862977799206224,1.0027851692612288,1.0,0,3
410,NIV,"NIVS IntelliMedia Technology Group, Inc.",3651,3.5,4.0,3.25,,3.625,1,0,0.3369431230601497,-0.003319238141055525,-0.2282807665031748,3.3764035183893784,-0.7599326711060854,0.4535829507205394,0.0359311383200437,-0.8258233460752128,-0.07188534485597728,0.1417285945831489,0.7556609075090633,1.0,0,1
411,NLC,Nalco Holding CO,2890,15.0,19.0,17.0,16.2000007629395,18.0,1,1,-0.6748946705852705,0.9328430240050652,2.0697320274546267,-0.3484957110403383,-0.7599326711060854,-0.6954525420702069,0.08670879096196997,1.2634015525548217,1.7395066884680268,1.0960079028114906,0.6716209475919931,1.0,1,1
412,NLSN,Nielsen Holdings plc ,7374,23.0,22.0,20.0,25.0,21.0,0,1,1.1040970590896753,0.2058796679535065,2.6564574225796607,0.5378118348108465,1.2305545821802013,1.5865223551282832,-0.1762106008631918,0.3369280255849422,0.7720894103453433,2.072113270745404,-0.08730691507410852,1.0,0,2
413,NOR,Noranda Aluminum Holding CORP,3334,8.0,9.0,8.0,61.60003,8.5,1,1,3.0196852663831755,-1.879678851642852,1.0291305074834145,0.7472942316403062,-0.7599326711060854,1.3264654802186835,-0.4316164245724086,-0.8121802549398645,0.8275223877802482,1.659458306868574,0.3014132152398137,1.0,0,1
414,NOW,"ServiceNow, Inc. ",7372,18.0,17.0,15.0,24.600000381469695,16.0,0,1,-0.4311680621236825,0.1548938299160123,-0.2731527433656249,2.112964400590434,1.3228435919205097,0.29621995156778075,0.12837867860019178,1.1320930666519784,-0.12585856807958498,-1.1332893680715352,0.2345935808685482,1.0,0,2
415,NPTN,NEOPHOTONICS CORP,3674,11.0,11.0,9.0,13.25,10.0,0,1,1.4787486817671378,0.22284072258049686,0.10011340495819797,-0.3866031502657647,1.2468066041715555,0.3333273118239239,0.21604038962956668,1.0871741125495729,0.8333892664586052,1.1496668868746809,0.8337998491469205,1.0,0,1
416,NPTT,NPTEST HOLDING CORP,3825,12.0,3.0,11.0,11.4899997711182,7.0,0,0,-0.4149851553413242,-0.09394076596813347,0.2645780308163393,-0.6683262402111029,2.0249246190522263,0.5705576052376243,0.031379216655439815,1.5970959366549788,0.2772746994498597,0.8494613795811952,3.640092371336447,1.0,0,1
417,NSE,New Skies Satellites Holdings Ltd. ,4899,16.5,20.0,18.0,16.58,19.0,1,1,-0.24601422086899075,0.6618478509959583,0.17841181035944995,-0.7979734638515918,-0.7599326711060854,-0.19559339396793765,0.16151459348177705,0.8135966388692729,0.6812814644447402,-0.3200448476304389,0.4233529535305402,1.0,1,3
418,NSPH,NANOSPHERE INC,2835,14.0,16.0,14.0,319.99993896484403,15.0,1,1,-0.6197283016507229,0.6819573013924417,-1.8721659008890257,-0.4635750698367941,-0.7599326711060854,-0.18992580421199845,0.16774281027017904,0.5034766970508803,-0.34209443096621045,0.7851532142451899,-1.0699747802696675,1.0,1,1
419,NSR,NEUSTAR INC ,7375,22.0,20.0,18.0,26.0,19.0,0,1,-0.4149851553413242,-0.016918851261990834,0.03758039311890776,-1.150559341566783,1.4055376020550598,-0.4482161878847912,0.13373145337680145,1.2549332803850188,-0.007831839766855246,-0.6209681125744719,-1.7503552013119548,1.0,0,2
420,NSTC,NESS TECHNOLOGIES INC,7371,12.0,14.0,12.0,12.6000003814697,13.0,1,1,0.2854966851204177,0.12589573416708152,0.2193336812784779,-0.7290429951659394,-0.7599326711060854,-0.5268165597870119,0.0248222156025967,0.3643979629171342,1.1169417187658799,1.121753645296115,-0.21009480346392095,1.0,0,2
421,NSTR,"Northstar Neuroscience, Inc.",3845,15.0,14.0,12.0,16.6000003814697,13.0,0,1,-0.9152362161545906,-0.28658869859332425,0.7257601116686591,-0.20982731351799866,1.3961830085691362,0.059725741282255065,0.2565494409134943,0.6452736106576459,-0.6768830296995956,0.413655937575851,0.1867979924303485,1.0,1,1
422,NTGR,"NETGEAR, INC ",3577,14.0,12.0,10.0,17.6900005340576,11.0,0,1,-0.11861497735115728,-0.10637193394920408,0.2491731488577432,0.0685377951320714,1.6120547352669574,-0.2952009986089021,0.04944702349329195,-0.4898392419043941,-0.3532197395134073,0.4271880381964348,-0.7315740583849812,1.0,1,1
423,NURO,"NeuroMetrix, Inc.",3841,8.0,12.0,10.0,1159.20056152344,11.0,1,1,-0.8109389842959474,-2.793435943491782,-1.257485300996999,0.050354746408857134,-0.7599326711060854,-1.0165122293819722,-0.1510576765337464,-0.9690167342772908,0.34797608464618296,-0.9039549899603158,0.242066085629152,1.0,1,1
424,NVT,NAVTEQ CORP,7372,22.0,22.5,20.5,25.2999992370605,21.5,0,1,-0.1741423073155362,-1.1842765068881569,0.3355568060387861,-1.1339528246914783,0.8137344629583612,0.11460888004779515,0.14842250096576276,0.5407119559870899,2.0927730613732733,0.8198056657980292,1.4248769258946037,1.0,0,2
425,NXPI,NXP Semiconductors N.V. ,3674,14.0,21.0,18.0,14.0,19.5,1,0,-0.11861497735115728,1.3263973400254143,2.094395283618644,1.3957186464618692,-0.7599326711060854,1.1830425290108495,-0.0817886742030767,-0.4443840895829778,0.5590062322985789,3.4885172279615277,-2.024103927243955,1.0,1,1
426,NXST,NEXSTAR BROADCASTING GROUP INC,4833,14.0,16.0,14.0,13.25,15.0,1,0,2.7719379903574364,-1.3112402647337815,-0.0785682363715503,-0.8746906473675061,-0.7599326711060854,-0.13191161938751245,-0.040634462712679176,-0.4780603395792559,-2.43384469194314,-0.1783128794680903,-0.9194979989114876,1.0,1,3
