,I1,I2,I3,pIPO,pH,pL,p1day,Pmid,Y1,Y2,C1,C4,C7,C5p,C6p,T4p,T3p,T5p,S1p,S2p,S3p,C2,C3p
156,CVGI,"Commercial Vehicle Group, Inc.",3714,13.0,17.0,15.0,13.1000003814697,16.0,1,1,-0.6779747706269023,-1.0910367995523629,0.4851432846361078,-1.5017746383033297,-0.7599326711060854,-0.9234536156364213,-0.045207897498914545,0.0016532005918872498,1.377411166895913,0.46114565147273284,0.6633967702437735,1.0,0
157,CVI,CVR ENERGY INC ,2911,19.0,20.0,18.0,20.25,19.0,0,1,2.0373590323334247,-0.19975103415439163,2.3418332434946874,0.20904908741320918,-0.7599326711060854,0.5238649692951993,-0.07170009664748232,-0.7960901739174687,0.7860734413375168,-0.43957019277905446,-1.3564743323121788,1.0,0
158,CXO,CONCHO RESOURCES INC ,1311,11.5,16.0,14.0,12.8999996185303,15.0,1,1,-0.2588360872194222,-1.6684079166874628,0.25334844306324694,-0.16867678382892834,-0.7599326711060854,0.015242028794424782,-0.05657035449828922,-0.055265743155090516,-1.2239172042096917,0.07742458887077645,-0.6339722795062119,1.0,0
159,CYNO,CYNOSURE INC,3845,15.0,14.0,12.0,18.9300003051758,13.0,0,1,0.005050566674127718,0.10263390076920881,-0.5772703340899571,-1.2730380830295278,1.3961830085691362,0.4187541285219198,0.032436863140687965,-0.42273001721668363,-0.330028956400195,-1.1125981178354758,-0.7847431055082832,1.0,0
160,CYTK,CYTOKINETICS INC,2834,13.0,13.0,11.0,96.6000289916992,12.0,0,1,-0.3825107949657373,-1.1716816047192529,-1.1480557087438814,0.07032397782445063,1.1867451293321176,-0.830868990844298,0.10953013362918813,1.1425068622982353,1.6754428313875716,-0.3956680159412755,0.727982429564465,1.0,1
161,CZR,CAESARS ENTERTAINMENT Corp,7993,9.0,10.0,8.0,15.390000343322802,9.0,0,1,-0.5153932713645313,1.300240131957818,3.072691419730028,3.37658160826782,-0.7599326711060854,1.6758042680294625,0.15361619450842062,-0.6157477346008454,1.0971475720279154,2.6285228990043366,0.5661171136439668,1.0,1
162,DBTK,"Double-Take Software, Inc.",7372,11.0,11.0,9.0,12.6599998474121,10.0,0,1,0.0935166753761821,-0.4259791968769775,-0.5876969565863436,-0.6687976840254499,1.2468066041715555,0.3407039305233752,-0.14493062010933835,0.015731579465610535,-0.7683010554597447,-0.7999450383599327,-0.8224416917958745,1.0,1
163,DCIN,Digital Cinema Destinations Corp. ,7830,6.1,9.0,6.0,6.17000007629395,7.5,1,1,-0.007936403736350104,-1.3745630599531442,-1.7536528961663014,-1.031993194691815,-0.7599326711060854,-1.384998308458695,0.2975765531415473,0.10325516398202637,0.07320885800219243,-1.8212151667457162,0.6188467403124704,0.0,1
164,DCP,DYNCORP INTERNATIONAL INC. ,7389,15.0,17.0,15.0,14.9399995803833,16.0,1,0,0.9799014711027553,-0.4025636847169305,1.9216126863207703,-0.9154373119036271,-0.7599326711060854,0.2891955016634917,-0.024059122600550455,0.15990454793899078,-0.04391728095952916,-1.3786410411312364,-0.38738498205067756,1.0,0
165,DDMG,"Digital Domain Media Group, Inc. ",7812,8.5,12.0,10.0,7.15,11.0,1,0,0.7111410681401819,-1.808057443453325,-0.1096317977968658,1.5875578036556561,-0.7599326711060854,0.854494831766962,0.08073602059243105,-0.25873253817242126,-0.48292588876863574,-0.88273004780717,-2.5667112505427414,0.0,1
166,DDUP,"Data Domain, Inc. ",3572,15.0,13.5,11.5,24.9500007629395,12.5,0,1,-0.4477073668317117,-0.4954874766629476,-0.5259526892813297,1.3021421690644386,1.4925560062449217,0.9530711234079393,0.07611809194843423,-0.12575463640804685,-1.4654344618078228,-0.5621932234968793,0.02539441568696023,1.0,1
167,DEEP,Superior Offshore International Inc. ,1389,15.0,16.0,14.0,17.54,15.0,0,1,1.2315618426428905,0.8108175122270089,0.3794897681177832,-0.8354599482270163,-0.7599326711060854,0.30723592023887053,0.07548323790622241,-1.0151083912770373,0.9358048941284881,-0.6059811127717697,-0.23091865216118257,1.0,0
168,DEIX,"DEI Holdings, Inc. ",3651,16.0,17.0,15.0,14.0,16.0,0,0,-0.07426923017389932,-0.33082620372879784,0.5222057969213747,-0.740218912244161,-0.7599326711060854,-0.18495826084370798,-0.1522209213335879,0.045600171376041644,0.18903360718998985,0.42384440786656413,0.3325088075036503,1.0,1
169,DEX,DEX MEDIA INC ,2741,19.0,26.0,23.0,19.5,24.5,1,1,-0.8159242853761338,-2.7951976211615537,0.41216401610739334,-3.102103042616789,-0.7599326711060854,2.3611752118009695,-0.02869100706368122,0.32224094503979206,-1.9911236468723952,-2.4167318707171073,-2.196095112113278,1.0,1
170,DG,DOLLAR GENERAL CORP,5331,21.0,23.0,21.0,22.7299995422363,22.0,1,1,-0.5153932713645313,-0.35373138484836114,3.072691419730028,2.0452239840975466,-0.7599326711060854,-0.16888539789040952,0.1575434095601636,0.9880950803793397,1.815943965707942,0.6661517742748386,1.243877353544214,1.0,0
171,DHX,"DHI GROUP, INC.",7319,13.0,13.0,11.0,13.3999996185303,12.0,0,1,-0.20003529537417744,1.269453685012681,-0.2324519101203189,-0.029103862459833697,1.1867451293321176,0.015013291335188566,0.08042038934592605,0.7896924429093545,-0.44924600245035373,0.8251847376272938,0.31509252992815134,1.0,0
172,DIVX,DIVX INC,7371,16.0,14.0,12.0,18.7,13.0,0,1,0.24755089534903524,0.555016790425309,-0.6828403876897279,-0.049784659538288006,1.5469239422256813,-0.28292115713503563,0.1884728417862211,1.134782909787487,-0.708350406859389,-0.24089281784199573,-0.1268522117532264,1.0,0
173,DK,"Delek US Holdings, Inc. ",5500,16.0,16.0,14.0,16.25,15.0,0,1,-0.5153932713645313,-0.4025636847169305,1.9713999841475265,0.570010028389018,1.1156767583838205,-0.8105956232635775,0.009440302243057879,-0.2630270167129255,-0.7624935807276548,-1.6180769909091297,-0.60242026404277,1.0,0
174,DLB,"Dolby Laboratories, Inc. ","6794, 3861, 3663, 7819",18.0,18.0,16.0,24.2999992370605,17.0,0,1,-0.4311827997136966,0.3911930140419247,0.4884053322084021,-0.1272128801102131,1.0769558366912584,1.2840487151763937,0.33911710056510846,0.8925695683247606,-0.3675390532929901,-0.2743304668272301,-0.1784467880274332,1.0,0
175,DM,Dolan Co. ,2711,14.5,15.5,13.5,17.72,14.5,0,1,-0.30422394214884974,-1.8794692075205934,-0.07772040860267287,-1.4684470582445552,-0.7599326711060854,1.0300994887800834,-0.13506998887352314,-0.26890126606715575,-2.2524526520173858,0.11830077040679392,-0.05080047333709231,1.0,1
176,DMAN,"DemandTec, Inc.",7372,11.0,12.0,10.0,9.34000015258789,11.0,0,0,-0.6591411985879103,-1.391557498971841,-0.6897769562714047,0.31115196765881065,-0.7599326711060854,-0.39785782258575125,-0.2736921034589954,-0.4220047697502912,-0.5802193542899123,-0.7912622227154396,2.560486161921267,1.0,1
177,DMD,LEAF GROUP LTD. ,7379,17.0,16.0,14.0,45.037209999999995,15.0,0,1,0.5908184616801194,0.20402937230087048,-0.11730999166596494,1.8749406596388278,1.3453677309475294,0.8472172806509695,0.14639290015251444,0.1626857512824942,-0.5744457872161377,-0.5479694116611706,0.5401781289234898,1.0,0
178,DMED,D. MEDICAL INDUSTRIES LTD. ,3841,7.0,12.0,10.0,6.25,11.0,1,0,-0.7554376310035145,0.4852290254737657,-2.35155214604264,0.6145442586990651,-0.7599326711060854,1.3631126977207682,-0.044247196305795745,-0.35710859919224286,-0.6122787145280052,0.5548331537627321,-1.4251153638336636,0.0,0
179,DMND,Diamond Foods Inc,2090,17.0,16.0,14.0,21.0499992370605,15.0,0,1,-0.021014640024929723,1.5512514551176364,0.6317168544478555,-0.9042127602520351,1.3453677309475294,-2.1575167307067304,-0.15061892381447803,-0.44073555068944364,-0.7977255716149205,-1.0161419554691233,-0.6504228990934964,1.0,0
180,DNKN,"DUNKIN' BRANDS GROUP, INC. ",5810,19.0,18.0,16.0,27.850000381469698,17.0,0,1,-0.5327287478772624,-0.23704004772459547,0.9600870368359669,0.7611132055804145,1.3019049658720692,1.8974045397272685,0.09462656490871972,-0.3419325564653757,0.9522259737474337,2.3608563167816867,0.26351437064507843,1.0,0
181,DOLE,DOLE FOOD CO INC,100,12.5,15.0,13.0,12.279999732971199,14.0,1,0,-0.7955226856478265,1.580544471968358,3.072691419730028,-0.9001083305715941,-0.7599326711060854,-0.0594331965364197,0.18318702205772855,-0.6187795580222039,2.5333529986261176,1.2313769014775158,0.4633376393092387,1.0,0
182,DPZ,DOMINOS PIZZA INC ,5812,14.0,17.0,15.0,13.5,16.0,1,0,-0.4148105360895728,-0.8387043282953323,1.609025894985194,-0.5930681271578135,-0.7599326711060854,-0.31291304795129893,-0.17915208942623023,-0.8529109331543621,-0.9306858821455997,-1.42276294219319,-0.27511682108891095,1.0,1
183,DRC,Dresser-Rand Group Inc.,3511,21.0,21.0,19.0,22.7999992370605,20.0,0,1,-0.585787703274799,0.24875675461309305,1.3063539548631462,-0.3622322539645022,1.0278687768806383,-0.9400959694751017,-0.2407017132238264,-0.8607439600641646,0.5030871964931568,-0.23299549856021814,-1.162603937061007,1.0,0
184,DRTX,"Durata Therapeutics, Inc.",2834,9.0,13.0,11.0,9.03999996185303,12.0,1,1,-0.007936403736350104,0.49650207852617106,-0.11730999166596494,-1.0317587222851021,-0.7599326711060854,1.6861799467181282,0.2398662795899173,1.0090517261087728,-0.320166457633005,-0.18712217050946428,0.9430363999524982,1.0,1
185,DSUP,DAYTON SUPERIOR CORP ,3315,12.0,15.0,13.0,11.5,14.0,1,0,-0.6591411985879103,-0.3803081495637886,0.7348793606909724,-0.9488839518894213,-0.7599326711060854,-0.7777545764950651,0.07293614465187533,-0.595752561218496,0.9165469657032105,1.686887884543584,-0.7645307060564236,0.0,1
186,DSW,DSW Inc. ,5661,19.0,17.0,15.0,1.78999996185303,16.0,0,0,-0.17133206435862283,-0.018762564094438605,2.195520789898382,-0.49017991609824624,1.4684571327179181,0.0763413797097862,0.06702190442787452,-0.6542919771019099,-0.17849888351165022,-0.8176519131188021,-0.901957787061356,1.0,1
187,DTSI,"DTS, INC.","3651, 6794, 7819",17.0,16.0,14.0,24.9200000762939,15.0,0,1,-0.6779747706269023,1.1314933926212292,-0.5837655217938409,-0.20536646176612738,1.3453677309475294,-0.37305094149781304,0.14509073195138733,-0.07649853973200268,0.43657530081716506,0.8948594719759967,-1.1192195084271794,0.0,0
188,DVAX,DYNAVAX TECHNOLOGIES CORP,2836,7.5,14.0,12.0,93.9999771118164,13.0,1,1,-0.021014640024929723,-0.25054783825278637,-1.9183329129694455,0.09972148623856568,-0.7599326711060854,0.00905504945347767,0.020355140695912974,2.1965728394010307,2.683078449058854,0.12243162910480723,3.841788573284366,1.0,1
189,DVOX,DynaVox Inc.,7373,15.0,17.0,15.0,15.0,16.0,1,0,-0.17133206435862283,1.1702301537879132,-0.06478253699416509,-2.774967844544284,-0.7599326711060854,0.984531112561218,0.18623081449735185,-0.1029816280103171,-0.27626475871207024,-0.9696503098403747,-0.32592515848901754,1.0,0
190,DVR,"Cal Dive International, Inc.",1389,13.0,16.0,14.0,12.35,15.0,1,0,0.8075955595584774,-0.7674456521218185,0.32860800359873954,0.006551509621969727,-0.7599326711060854,-0.57870798793652,0.028371459026574807,-0.06730735774833727,1.1460230864590246,0.2191324832977483,-1.4374916098254107,1.0,0
191,DWA,"DreamWorks Animation, LLC",7812,28.0,25.0,23.0,38.75,24.0,0,1,-0.288967550575633,0.1093697662648542,0.5145543394498189,-0.07754205387948414,1.4251392801721647,1.2430266044992684,0.3994403264416973,0.11368987003512557,-0.3279371145696068,-1.5527368939838109,-0.789864617266153,1.0,1
192,DWRE,Demandware Inc,7372,16.0,14.5,12.5,23.5900001525879,13.5,0,1,1.1750176257687732,0.7270005694620256,-0.43090604422697876,0.6333085736964483,1.4638482027576056,-0.1184870857389979,0.2041182030256953,0.34152781347613814,-0.11226036025761178,-0.9920699095598691,0.19060302873161375,1.0,1
193,DWRI,DESIGN WITHIN REACH INC,5712,12.0,12.0,10.0,16.4300003051758,11.0,0,1,-0.30422394214884974,-0.035215552369670194,-0.24842005526348654,-0.3833571219171928,1.2151813397916955,-0.330715845030376,0.04358764474397188,-0.9554983267634792,-0.7169813082502797,-1.1394640002931467,-0.06830143812557256,1.0,0
194,DXCM,DEXCOM INC,3841,12.0,14.0,12.0,11.7399997711182,13.0,1,0,-0.7554376310035145,-0.3590187992539634,-0.11730999166596494,0.7408989458279894,-0.7599326711060854,-1.7536430491042558,0.32874822995723185,0.8078310742355966,-0.6764442298500167,-0.026284656803191357,1.2205793549481407,1.0,1
195,DYP,"DUOYUAN PRINTING, INC.",3555,8.5,10.5,8.5,7.77,9.5,1,0,-1.0583391725987064,-1.0550338514397353,-0.196164744673456,0.5361980931794817,-0.7599326711060854,0.325983399512452,0.059488352796327505,-0.7393010510748611,0.9573019851714986,0.6555279511459544,-0.8009665755760903,1.0,0
196,EBS,Emergent BioSolutions Inc. ,2834,12.5,16.0,14.0,11.6999998092651,15.0,1,0,-0.3825107949657373,0.7463939241691085,0.009927571022746455,0.7892644976486524,-0.7599326711060854,-0.7983117601481668,0.22007489208140302,0.7895367624019485,1.0458881053470086,-1.5367926139430044,-0.73149883961076,1.0,0
197,ECHO,"Echo Global Logistics, Inc. ",4731,14.0,15.0,13.0,14.0600004196167,14.0,0,1,2.5846876434396195,-0.31446317485636155,0.26699014227337736,0.004814520478225164,-0.7599326711060854,-0.0940369415312373,-0.1788065843005109,0.10361702629357805,-1.168882643772449,-2.242604130037734,-0.1267754628884327,1.0,0
198,ECYT,"ECOTALITY, INC. ",2834,6.0,15.0,13.0,7.73000001907349,14.0,1,1,0.5716432928076192,0.06187020053358287,-1.0489790119391988,-1.1082550616454416,-0.7599326711060854,-0.17691771910303858,0.30634364172766204,0.3887785543690778,0.23853944170960464,-0.025077043183455477,0.0721105078775864,1.0,0
199,EDG,Edgen Group Inc. ,5150,11.0,16.0,14.0,9.5,15.0,1,0,0.005050566674127718,-0.5765642212307591,1.3031194703103792,-0.6022671292232273,-0.7599326711060854,1.9252925647916863,-10.484317730696766,-7.0970136973147255,-3.524817293916908,-3.3398166034905086,-3.579624185301644,1.0,1
200,EDMC,EDUCATION MANAGEMENT Corp,8200,18.0,20.0,18.0,21.7700004577637,19.0,1,1,3.0215393880263233,-0.31446317485636155,1.8068082213176473,1.296970068486715,-0.7599326711060854,0.19737225883642415,0.2328717185941565,-0.0952080307983549,0.6076778553891927,0.7542595485426418,0.14889198601871642,1.0,0
201,EEEE,EDUCATE INC,8200,11.0,16.0,14.0,11.9899997711182,15.0,1,1,0.15425072679313032,0.3833427113223781,0.3766095868514649,-0.5901588830840109,-0.7599326711060854,-0.4231686809418407,0.2870583965296547,0.34537413865548383,0.6679212172593855,-0.5450169794992069,-0.6184181882786998,1.0,0
202,EGLT,"Eagle Test Systems, Inc. ",3825,15.5,16.0,14.0,15.5,15.0,0,0,-0.6220775211969932,-0.551434224414737,-0.37367092183651357,-0.3549682065684963,0.9110453653584047,0.14720448131864725,-0.32912228572666397,-0.4176538664480855,0.5381774528752838,-0.8853298948256998,-0.5785829350090347,1.0,0
203,ELMD,"Electromed, Inc. ",3845,4.0,6.0,4.0,,5.0,1,0,-0.17133206435862283,0.051853699657957615,-1.0702690895546683,0.43919689348416824,-0.7599326711060854,0.8285323611991465,0.13265157318754614,1.2116599169321052,-0.24088280208372623,-0.09579119158187102,3.23331959462543,1.0,0
204,ELOQ,"Eloqua, Inc.",7372,11.5,11.5,9.5,12.890000343322802,10.5,0,1,1.7929305897356285,0.30636935167029716,-0.3146668110804106,3.37658160826782,1.2305545821802013,1.7406487718197257,-0.3644413598523949,-0.05500512013048103,-0.0997374030045702,-1.1263971206156558,-0.47876716794814367,1.0,1
205,EM,"Change Healthcare Holdings, Inc. ",7374,15.5,15.5,13.5,16.52,14.5,0,1,1.7384589879366834,0.5912862854526442,1.2521553433319144,-0.015924074362115945,1.1263044329973022,1.790688594379336,-0.4013457920032949,0.12729602141768304,0.2007668617143854,-0.8645271689247912,0.19656003314542517,1.0,0
206,EMAG,EMAGEON INC,7372,13.0,15.0,13.0,14.95,14.0,1,1,-0.5679220600166736,-0.03291057303495738,-0.5324478341888556,0.08959721694512507,-0.7599326711060854,-0.38582701759460486,0.16256581496014313,0.000589641284578719,-0.657320706462334,-0.31709501421129477,0.13966923944975354,1.0,1
207,ENPH,"Enphase Energy, Inc.",3674,6.0,7.0,6.0,7.34000015258789,6.5,1,1,1.4750959328988194,0.9460894571085047,0.08669532662203559,0.31864796237100584,-0.7599326711060854,0.8170964214025696,-0.21336860348012765,0.6393164061210701,-0.6120447683587659,-0.24481042902668784,1.2822787535605171,1.0,1
208,ENSG,"ENSIGN GROUP, INC",8051,16.0,22.0,20.0,4.748099327087401,21.0,1,0,0.6472560781436153,-0.6137404669171104,0.6296563089328672,0.6419530978307948,-0.7599326711060854,0.24138760008707238,0.07551012572326361,-0.7994958213050792,-0.49131280322173787,-0.1770949680647893,0.44660605105847256,0.0,0
209,ENTA,ENANTA PHARMACEUTICALS INC,2834,14.0,16.0,14.0,17.1800003051758,15.0,1,1,0.18977675566303354,0.7124827565662183,-0.576453940350311,0.23512193876269818,-0.7599326711060854,1.3210718150642395,0.21534250047884645,-0.5380896192511659,2.0596007872766835,-1.4540530443565844,-0.08331125873378091,1.0,0
210,ENTR,ENTROPIC COMMUNICATIONS INC,3674,6.0,8.0,6.0,7.400000095367429,7.0,1,1,0.1661668278850553,1.0102967969314256,-0.5790863268792088,1.6951390171461616,-0.7599326711060854,-0.10373426673155677,0.128374384190954,0.3447101814059333,-1.2167154702809528,0.2840165056250729,0.29511382980380263,1.0,1
211,ENV,"ENVESTNET, INC. ",7389,9.0,10.0,9.0,10.229999542236301,9.5,1,1,0.06866395062942372,1.0415254886173444,-0.26939669673523237,0.3276655630721128,-0.7599326711060854,0.2821208931761727,0.18014278064632722,0.28575967054546997,-0.3386966927153328,-0.07540771630798285,-0.12911983720889345,1.0,1
212,EPAM,"EPAM Systems, Inc.",7371,12.0,18.0,16.0,14.0,17.0,1,1,1.167841382302953,1.300240131957818,0.5836170126944786,1.256366492723388,-0.7599326711060854,1.3075236011714317,-0.463432296115112,0.3469575829893545,1.0570575818195973,-0.3564373488850204,-0.39969779887670853,1.0,0
213,EPOC,EPOCRATES INC,7375,16.0,15.0,13.0,21.9599990844727,14.0,0,1,0.8415585639101811,0.22098992579538834,-0.1165005090507906,0.20909777626283566,1.3697159035416895,-0.8545552907046847,0.1807409712246293,-0.07826627190172236,-0.40499997056918075,-0.36792086882635006,-0.24803987821185824,1.0,0
214,ERII,"Energy Recovery, Inc.",3559,8.5,9.0,7.0,9.829999923706051,8.0,0,1,-0.39858752145756304,-1.4506942392825013,-0.651645882017005,-0.1980610378631138,1.0956100317974344,-0.16267058941417384,0.02581224846017593,0.07220052338404107,-1.1455974679283873,-1.154859743242258,0.07276944563484675,1.0,0
215,ESEA,EUROSEAS LTD. ,4412,7.0,,,,,0,0,-0.17133206435862283,0.051853699657957615,-0.11730999166596494,-2.774979684488733,-0.7599326711060854,-1.1403501521160648,-0.08937286260029315,-1.1374338636954282,0.2756976219981739,-1.7504697945083978,-0.703552529072376,1.0,0
216,ETRM,EnteroMedics Inc ,3845,8.0,9.0,8.0,48.0000114440918,8.5,1,1,0.6003368595691573,-1.4737706023452763,-0.11730999166596494,-0.2988756386158668,-0.7599326711060854,-0.7834249966700103,0.13346828493867555,0.10722772678226752,-1.6693894377959653,0.5551005941411838,0.7712121447170258,1.0,1
217,EURX,EURAND N.V. ,2834,16.0,19.0,17.0,,18.0,1,0,-0.17133206435862283,0.051853699657957615,-0.08916808742124122,1.0681966960880798,-0.7599326711060854,-0.00010965487172983963,0.07513711396168243,0.031798644495364216,-0.08390353901906153,-0.1539311328384305,-0.0558963376194423,1.0,0
218,EVVV,ev3 Inc.,3841,14.0,18.0,16.0,14.1499996185303,17.0,1,1,-0.7554376310035145,0.155688917503197,-0.21592823157352264,0.2091256762402489,-0.7599326711060854,-0.3055521489361822,0.06113340314237,0.7647854691644626,0.2968869164393739,1.1825043180086128,-0.28865752139785866,1.0,1
219,EXA,EXA CORP,7372,10.0,13.0,11.0,9.80000019073486,12.0,1,0,1.7162892051773833,0.746826417872163,-0.6206162356452498,-1.210265604150523,-0.7599326711060854,1.0085309204630744,0.2821486511985543,0.1662985110349354,1.0584054918403332,-0.11076169961951061,-0.5108333524579847,0.0,0
220,EXAM,"ExamWorks Group, Inc. ",8000,16.0,18.0,16.0,16.7999992370605,17.0,1,1,-0.6779747706269023,1.3509703219875897,-0.494154133222091,-0.5055667128042975,-0.7599326711060854,0.4597878794216404,0.021663468197407883,0.8472311149183406,-0.2565921159388612,0.59521168264997,0.5066876795723143,1.0,1
221,EXLS,"ExlService Holdings, Inc.",541990,13.5,12.0,10.0,18.840000152587898,11.0,0,1,3.0215393880263233,0.8800913633850758,-0.2963267567100911,0.783012895301528,1.5410614260301976,-0.6183324623673058,0.017526725524600502,0.19676519263992798,-0.02991909668554812,-0.17845712227629068,0.8596302814330591,1.0,0
222,EXPR,"EXPRESS, INC.",5600,17.0,20.0,18.0,16.75,19.0,1,0,-0.4982269256041979,-1.3814505963060915,1.8335522057781233,0.812776072825045,-0.7599326711060854,1.236079901265174,-0.11785097657603415,-0.4876357493908669,0.3325993780369359,0.2825910088474241,-0.7938250356580526,1.0,1
223,EYET,EYETECH PHARMACEUTICALS INC,2834,21.0,20.0,18.0,32.4000015258789,19.0,0,1,0.24755089534903524,-0.6812970994762481,-0.5796704914705849,0.9524486062035523,1.2640355213035583,-1.3473211906772848,0.16810027643147116,1.1307603009381635,1.9518712401847085,-0.7084025032669923,1.3388096436847539,1.0,1
224,FACE,"PHYSICIANS FORMULA HOLDINGS, INC",2844,17.0,17.0,15.0,19.7199993133545,16.0,0,1,-0.6779747706269023,0.2990897783881511,-0.2642274093431926,-1.5121829886544211,1.0956100317974344,0.11509477269394051,0.06424789281825588,0.01254807592317511,0.053941125507526985,-0.3674645697285726,0.1335555285505899,1.0,0
225,FANG,"Diamondback Energy, Inc. ",1311,17.5,19.0,17.0,17.5,18.0,1,0,1.1534147515885516,-1.5126851831252035,-0.5035294496077648,-0.6119477057535263,-0.7599326711060854,0.4060329496531394,-0.31836198492925655,-1.1748042519307258,-1.7905375020784056,0.16375755112901133,-0.8066677618727427,1.0,1
226,FB,Facebook Inc,7370,38.0,38.0,34.0,38.2318000793457,36.0,0,1,-0.17133206435862283,-2.776128315372972,2.5357762617181656,0.6272231981302258,1.0595399846904194,0.5210646235425728,0.2928832579075779,-0.2862222872387373,0.7524309837039519,-1.0091287069407664,0.3683793666828375,1.0,0
227,FCL,"Alpha Natural Resources, Inc.",1221,22.0,19.0,17.0,12.75,18.0,0,0,-0.11524177914812947,0.4068554181660407,1.371277242518364,-1.4526188862649672,1.5324592276400608,-0.733020357284729,0.14833872942993032,0.5085684537806525,0.9180650884746637,1.3514133988540769,-0.0004630468264349565,1.0,0
228,FFN,FriendFinder Networks Inc. ,7370,10.0,12.0,10.0,7.85,11.0,1,0,3.0215393880263233,1.29932026361802,0.6059084045861921,0.7354338011924828,-0.7599326711060854,0.8422392216153562,0.015935474432759666,0.370455135625469,0.40907667285114563,0.7276112917544356,-1.021426216407449,0.0,1
229,FIO,"FUSION-IO, INC.",3572,19.0,18.0,16.0,22.5,17.0,0,1,-0.39858752145756304,-1.8595387938152197,-0.6414702967585708,1.0883553824165655,1.3019049658720692,2.0514532658219937,-0.2742552294362199,-0.8841163060063967,-0.5851095290810254,-0.4487043191178518,-0.06957590247711413,1.0,1
230,FIRE,SOURCEFIRE INC,7372,15.0,14.0,12.0,15.4899997711182,13.0,0,1,0.18977675566303354,-1.6034329321242624,-0.5415752308790746,0.13145929670076448,1.3961830085691362,0.3485821798054943,0.15796767499928435,0.046144132417856594,-0.27807941628390104,0.549334602183809,0.28890418732376966,1.0,1
231,FIVE,"FIVE BELOW, INC ",5331,17.0,17.0,15.0,26.5,16.0,0,1,-0.39858752145756304,0.49650207852617106,0.2499848590612646,0.8376874525591838,1.0956100317974344,-0.12952921676490706,0.1411187595328665,-1.244754291897943,0.131815974022566,-1.0660037848302253,0.22022496951413137,1.0,0
232,FLT,FLEETCOR TECHNOLOGIES INC ,7389,23.0,26.0,23.0,27.25,24.5,1,1,1.1750176257687732,1.4789651239464439,0.6212384495872635,1.0498110848801185,-0.7599326711060854,-0.20357818951091583,-0.05025664661476755,0.32189172594350945,-0.686073343695713,-0.16869539762404212,-0.5319591952165512,1.0,0
233,FLTX,Fleetmatics Group Ltd,7372,17.0,17.0,15.0,22.2999992370605,16.0,0,1,-1.3711665729220515,-0.5739940916675705,-0.18047502638249208,0.33066856587134486,1.0956100317974344,2.0745099658430757,-0.025421918548178934,0.29562744305685396,0.5977633478062612,0.13964427615228248,0.23051387874272594,1.0,0
234,FN,Fabrinet ,3661,10.0,14.0,12.0,10.75,13.0,1,1,0.9720171609030368,-0.2742458229468856,0.7702476017903923,0.11253926662897949,-0.7599326711060854,0.5365346983932181,-0.011621915048839686,-0.5263284669319306,-0.2871389135326518,0.1736571155296956,-0.901036304992557,1.0,0
235,FNET,"Fortunet, Inc. ",3990,9.0,13.0,11.0,9.05000019073486,12.0,1,1,0.21309697981122766,-0.35006308046637874,-1.0229872222864151,0.32163107612309516,-0.7599326711060854,0.6112861000715367,-0.5847526616704078,-0.5397069481584887,0.5976665017171832,0.1531390018828259,-1.1460931747744452,0.0,0
236,FOLD,AMICUS THERAPEUTICS INC,2834,15.0,16.0,14.0,14.4300003051758,15.0,0,0,-0.9660743721081687,-0.0491507104447199,-0.11730999166596494,0.3501962311918024,-0.7599326711060854,-0.9714186495843686,0.21305848025184382,0.4026177794092144,0.4431327755732653,0.22657359231386517,1.917034641201532,1.0,1
237,FOXH,"FOXHOLLOW TECHNOLOGIES, INC",3841,14.0,14.0,12.0,20.4500007629395,13.0,0,1,-0.6779747706269023,0.1093697662648542,-1.6137012760369314,0.5570489832683502,1.160948024078856,-1.3283243245690106,0.12202205411030806,0.6129860759758194,0.27873917396317155,-0.17303907468686885,0.12433163614633823,1.0,1
238,FRAN,Francesca's Holdings CORP,5632,17.0,16.0,14.0,27.649999618530302,15.0,0,1,-0.36657748556886627,0.3812815514295271,-0.25989124628615506,0.30530484920670947,1.3453677309475294,1.5914939962727004,-0.24104008901981808,-0.8926603886524667,-0.37390233052153565,-0.5740258240047933,-0.453423847490048,1.0,0
239,FRP,FAIRPOINT COMMUNICATIONS INC ,4813,18.5,20.0,18.0,18.05,19.0,1,0,1.6368886173062438,-0.4291382316558891,0.42774175461742525,-2.074760633858843,-0.7599326711060854,-2.1511966843455164,-0.08197287252703545,0.5459772286980198,-0.30744744901145227,0.5538939127693634,-0.9444276171650202,1.0,0
240,FSL,"Freescale Semiconductor, Ltd.",3674,18.0,24.0,22.0,18.3299999237061,23.0,1,1,-0.2145581322432004,-0.8216977626079219,2.719172913146303,0.8006558417839689,-0.7599326711060854,1.3187669693962558,0.2563938218727202,0.8585588914180956,0.7478514015994565,1.5800707977077828,-0.17012063070293523,1.0,1
241,FSLR,"FIRST SOLAR, INC.",3674,20.0,19.0,17.0,24.739999771118196,18.0,0,1,0.24755089534903524,1.0879286727179678,-0.5095446800611533,-0.16968629846311298,1.2823563329621543,1.5775698440491353,0.07285239325701985,-0.5999727293886915,0.3506984467132255,0.781086457362423,0.2121447882160103,1.0,1
