,I1,I2,I3,pIPO,pH,pL,p1day,Pmid,Y1,Y2,C6p,C1,C3,C4,C5,C6,C7,T1,T2,T3,T4,T5,S1,S2,S3,C5p,LongSentences,RealWords,LongWords,PositiveWords,NegativeWords,UncertainWords,C2,C3p,Industry_Bins
183,DRC,Dresser-Rand Group Inc.,3511,21.0,21.0,19.0,22.7999992370605,20.0,0,1,5.0,-0.5857877032747989,-0.3366030292902333,0.24875675461309305,1.271168943788403,1.5953550834235053,1.3063539548631462,0.7753129388278177,0.4877082563375058,0.3651263856533447,0.3704201071617088,0.12213432176468512,0.7363403445069822,0.24703043747238795,-0.2118203381475291,-0.3622322539645022,-0.9400959694751015,-0.9027743859073192,-0.8607439600641644,0.5030871964931567,-0.2329954985602181,-1.162603937061007,1.0,0,1
184,DRTX,"Durata Therapeutics, Inc.",2834,9.0,13.0,11.0,9.03999996185303,12.0,1,1,0.0,-0.007936403736350104,0.7056712151818105,0.4965020785261711,-0.7353311807771946,-0.11986012555873032,-0.11730999166596495,-0.44600693451898143,0.04361122243240582,0.11172662366656692,0.03351992177983335,0.4712012571554309,-0.16925744531741066,-0.0363083468424056,0.6751285047465978,-1.031758722285102,1.6861799467181282,0.5910524787470515,1.0090517261087728,-0.3201664576330049,-0.18712217050946425,0.9430363999524982,1.0,1,1
185,DSUP,DAYTON SUPERIOR CORP ,3315,12.0,15.0,13.0,11.5,14.0,1,0,0.0,-0.6591411985879103,1.7739252737115607,-0.3803081495637886,-0.6285496090339979,-0.05878605614747595,0.7348793606909724,0.2361481790463308,-0.032082131349480326,-0.02833402382174856,-0.029331901568371906,-0.24804296000712875,0.5854557323261538,0.965827448450207,-0.4388469802990613,-0.9488839518894212,-0.7777545764950651,0.06769087258742087,-0.5957525612184958,0.9165469657032104,1.6868878845435835,-0.7645307060564236,0.0,1,1
186,DSW,DSW Inc. ,5661,19.0,17.0,15.0,1.78999996185303,16.0,0,0,18.75,-0.17133206435862286,-0.6607635117235391,-0.0187625640944386,0.3768444193582592,0.7218688497188767,2.195520789898382,0.11235792254444096,0.21346724553393284,0.2162349315440124,0.1219887485838277,-0.04189879278739416,0.05337684990160041,-0.30093271620150525,-0.29234129232693484,-0.4901799160982462,0.0763413797097862,0.04923499816152637,-0.6542919771019098,-0.1784988835116502,-0.817651913118802,-0.901957787061356,1.0,1,3
187,DTSI,"DTS, INC.",5731,17.0,16.0,14.0,24.9200000762939,15.0,0,1,13.333333333333336,-0.6779747706269023,-0.10181720482068317,1.1314933926212292,-1.07987241442823,-1.0162511789055404,-0.5837655217938409,-0.7522744694167879,-0.8808722005255154,-0.8592884189007225,-0.7598725316237228,-0.9022651920941428,-0.4472884934995024,-0.1645543741290439,-1.5258024783735802,-0.20536646176612736,-0.3730509414978129,0.2933331799083314,-0.07649853973200267,0.43657530081716495,0.8948594719759966,-1.1192195084271794,0.0,0,3
188,DVAX,DYNAVAX TECHNOLOGIES CORP,2836,7.5,14.0,12.0,93.9999771118164,13.0,1,1,0.0,-0.021014640024929726,3.4401699217480446,-0.2505478382527864,-0.3378042733542111,-0.4186571433409987,-1.9183329129694453,-2.0428498192205238,-1.8434138457521132,-1.8621538084346236,-1.80604847011294,-1.2609512460746597,-0.2361932333125672,-1.4598824288723025,-0.1920315501614018,0.09972148623856568,0.009055049453477671,-0.09618363243151758,2.1965728394010298,2.6830784490588564,0.1224316291048072,3.841788573284366,1.0,1,1
189,DVOX,DynaVox Inc.,7373,15.0,17.0,15.0,15.0,16.0,1,0,0.0,-0.17133206435862286,-0.05680246503745956,1.1702301537879132,-1.4990123854362871,0.1789368922235405,-0.06478253699416509,0.3813874846367203,0.5053557177930104,0.5593858765097037,0.6320052882675876,0.4544221503354134,0.20263248044271231,-0.2026409862700234,0.3475322944751591,-2.7749678445442845,0.984531112561218,0.4223810212250902,-0.10298162801031707,-0.2762647587120702,-0.9696503098403746,-0.3259251584890145,1.0,0,2
190,DVR,"Cal Dive International, Inc.",1389,13.0,16.0,14.0,12.35,15.0,1,0,0.0,0.8075955595584774,-0.3174613861078232,-0.7674456521218185,1.2450001682734195,1.3316167029459327,0.32860800359873954,-0.9699406290760864,-0.9182556892774778,-0.9331203246033984,-0.9989514714043816,-0.9388069992296604,-0.07172892064597912,-0.5573414402014439,-1.758001221244671,0.006551509621969727,-0.57870798793652,-0.07123032733079415,-0.06730735774833725,1.1460230864590244,0.21913248329774826,-1.437491609825411,1.0,0,3
191,DWA,"DreamWorks Animation, LLC",7812,28.0,25.0,23.0,38.75,24.0,0,1,16.666666666666664,-0.288967550575633,0.4551896242804673,0.1093697662648542,1.5311515025714766,1.6910411348730008,0.5145543394498189,-0.2557808296476646,0.05049117860343662,0.1804505845945841,0.1044159737045265,0.1146865406201588,-0.16925744531741066,-0.8764436928909097,-0.3751502410867168,-0.07754205387948414,1.2430266044992684,1.095724192046082,0.11368987003512555,-0.3279371145696067,-1.5527368939838118,-0.7898646172661575,1.0,1,2
192,DWRE,Demandware Inc,7372,16.0,14.5,12.5,23.5900001525879,13.5,0,1,18.51851851851852,1.1750176257687732,-0.7524572079032533,0.7270005694620256,-0.12749783575135334,-0.5351684196226134,-0.4309060442269788,0.8479366414396401,0.6157109367351036,0.6789464441423972,0.7113242107802965,0.7444566156682192,0.3999300480811643,-0.14576106468273178,0.7770459573621183,0.6333085736964483,-0.1184870857389979,0.4785790452001169,0.3415278134761381,-0.11226036025761177,-0.99206990955987,0.19060302873161372,1.0,1,2
193,DWRI,DESIGN WITHIN REACH INC,5712,12.0,12.0,10.0,16.4300003051758,11.0,0,1,9.090909090909092,-0.3042239421488497,2.220784479618468,-0.035215552369670194,-1.1042821927054272,-0.9285248291609854,-0.2484200552634865,-0.7891189348641049,-0.8756656426412773,-0.8857044730847453,-0.7810563394516973,-1.214279665940443,-1.1111865386805095,-1.2885857474079572,-0.9041510737586212,-0.3833571219171928,-0.33071584503037604,-0.023835036876104155,-0.955498326763479,-0.7169813082502796,-1.1394640002931464,-0.06830143812557256,1.0,0,3
194,DXCM,DEXCOM INC,3841,12.0,14.0,12.0,11.7399997711182,13.0,1,0,0.0,-0.7554376310035145,-0.15968468332420474,-0.3590187992539634,-0.2601433415144839,-0.7456454122054234,-0.11730999166596495,-2.3858838019584274,-2.3287529859131393,-2.2857534892001925,-2.4222750286944463,-2.3495576253213017,-2.2829894840316083,-2.045096268062488,-2.1705655145563347,0.7408989458279894,-1.7536430491042558,0.8716282338270631,0.8078310742355964,-0.6764442298500166,-0.02628465680319135,1.2205793549481407,1.0,1,1
195,DYP,"DUOYUAN PRINTING, INC.",3555,8.5,10.5,8.5,7.77,9.5,1,0,0.0,-1.0583391725987064,-0.16511225543890945,-1.0550338514397353,0.015260881080038645,-0.3205892214289694,-0.19616474467345602,2.0163898322693714,1.6323289066441604,1.6384906853899073,1.9104091297010728,1.14963522215601,1.9833188331664369,1.5437631917329906,0.9982678093557812,0.5361980931794817,0.325983399512452,0.02573454354408771,-0.7393010510748609,0.9573019851714984,0.6555279511459543,-0.8009665755760903,1.0,0,1
196,EBS,Emergent BioSolutions Inc. ,2834,12.5,16.0,14.0,11.6999998092651,15.0,1,0,0.0,-0.3825107949657373,-0.3366030292902333,0.7463939241691085,-0.15362817130874715,-0.6627920830540641,0.009927571022746457,0.7865384972308936,0.5288593835689246,0.5974712594930736,0.4287051674202346,0.8539546993553869,1.1518015298847375,-0.5573414402014439,0.10778460395566956,0.7892644976486524,-0.7983117601481668,0.5287567060270426,0.7895367624019483,1.0458881053470084,-1.536792613943004,-0.73149883961076,1.0,0,1
197,ECHO,"Echo Global Logistics, Inc. ",4731,14.0,15.0,13.0,14.0600004196167,14.0,0,1,0.0,2.5846876434396195,-0.6777324698827838,-0.31446317485636155,-0.4589116064209194,-0.4873406580783237,0.26699014227337736,0.2483862257451873,0.06623920855078408,-0.025332675040874032,0.19169307667371446,0.12585182770747405,-0.71662519441984,-1.321640203442506,0.05382535085634787,0.004814520478225164,-0.0940369415312373,-0.7125998125003629,0.10361702629357802,-1.1688826437724489,-2.242604130037733,-0.12677546288842814,1.0,0,3
198,ECYT,"ECOTALITY, INC. ",2834,6.0,15.0,13.0,7.73000001907349,14.0,1,1,0.0,0.5716432928076192,0.23840557012519065,0.06187020053358287,-0.14075870022978618,0.5641532465020289,-1.0489790119391988,-0.28254926628411586,-0.3333787260759503,-0.24843496737205684,-0.29852828735368536,-0.1574656549319934,-0.10386965456894652,-0.22194087611825775,-0.2317436538149896,-1.1082550616454416,-0.17691771910303858,0.8007786554383921,0.3887785543690777,0.2385394417096046,-0.025077043183455473,0.0721105078775864,1.0,0,1
199,EDG,Edgen Group Inc. ,5150,11.0,16.0,14.0,9.5,15.0,1,0,0.0,0.005050566674127718,-0.33018239373827285,-0.5765642212307591,0.3906579753978247,0.8082881862150966,1.3031194703103792,0.9962654384893194,-3.0886993143966643,1.6286199912482366,1.5003762626909904,1.4886835180169902,1.0859806078823535,1.4889583751697997,1.6597761050889868,-0.6022671292232273,1.9252925647916863,-7.6646804434030695,-7.097013697314724,-3.524817293916907,-3.339816603490508,-3.5796241853016437,1.0,1,3
200,EDMC,EDUCATION MANAGEMENT Corp,8200,18.0,20.0,18.0,21.7700004577637,19.0,1,1,0.0,3.0215393880263237,-0.4100403954005688,-0.31446317485636155,1.8880906527750203,1.1935045404935898,1.8068082213176475,0.6160704561107273,0.4871500412980162,0.5604186350478705,0.6079935747803612,0.4409383554858144,0.8092478745667475,0.8363573922288592,0.6304066504536935,1.2969700684867151,0.19737225883642412,0.5690287401345269,-0.09520803079835488,0.6076778553891912,0.7542595485426429,0.14889198601871642,1.0,0,2
201,EEEE,EDUCATE INC,8200,11.0,16.0,14.0,11.9899997711182,15.0,1,1,0.0,0.15425072679313032,-0.5914378023465202,0.3833427113223781,0.3979054444258819,0.8082881862150966,0.3766095868514649,-0.039744141270616616,-0.2571701800546399,-0.17744517770789528,-0.15744699008367602,-0.09716554050909733,0.23161096789122304,-0.4683413888813266,-0.5706279842067781,-0.5901588830840109,-0.4231686809418407,0.7398604287432011,0.3453741386554838,0.6679212172593897,-0.5450169794992068,-0.6184181882786998,1.0,0,2
202,EGLT,"Eagle Test Systems, Inc. ",3825,15.5,16.0,14.0,15.5,15.0,0,0,3.333333333333333,-0.6220775211969932,-0.3693282721684002,-0.5514342244147371,-0.5096219370212177,-0.3114771589443461,-0.3736709218365136,-0.35005303929869064,-0.1934199275656835,-0.3352423958293888,-0.26998033750976475,-0.3327236784781789,0.20263248044271231,-0.6266902333428565,-0.4821059664259307,-0.3549682065684963,0.14720448131864725,-1.1732928753093783,-0.4176538664480854,0.5381774528752837,-0.8853298948256997,-0.5785829350090331,1.0,0,1
203,ELMD,"Electromed, Inc. ",3845,4.0,6.0,4.0,,5.0,1,0,0.0,-0.17133206435862286,1.8835004449817505,0.05185369965795762,-1.715535658683195,-2.1073559419429877,-1.0702690895546685,-1.6837077343804006,-1.4479732863295238,-1.4359696996896294,-1.3252402225743538,-1.089782728927111,-1.3098946480349702,-1.1926871143710407,0.10778460395566956,0.4391968934841681,0.8285323611991465,0.25437043535930765,1.211659916932105,-0.24088280208372614,-0.095791191581871,3.23331959462543,1.0,0,1
204,ELOQ,"Eloqua, Inc.",7372,11.5,11.5,9.5,12.890000343322802,10.5,0,1,9.523809523809524,1.7929305897356285,-0.6250827627380304,0.3063693516702972,0.04145381763872779,-3.027891310893476,-0.3146668110804106,0.7921440310109831,1.4578319178508097,1.258352171972691,1.2459127892569704,1.3165204344518002,1.0188814107927615,0.2781039021873893,1.0773937744778153,3.37658160826782,1.7406487718197257,-1.2809680393685978,-0.05500512013048102,-0.09973740300457017,-1.1263971206156556,-0.4787671679481437,1.0,1,2
205,EM,"Change Healthcare Holdings, Inc. ",7374,15.5,15.5,13.5,16.52,14.5,0,1,6.896551724137932,1.7384589879366834,-0.6867784615273895,0.5912862854526442,1.3150352129391252,1.420796050994353,1.2521553433319144,0.2422703371437948,0.954883497569566,0.7528863138165747,0.7270577787677526,0.9601280552792226,0.8805871951832984,0.15112425146944092,1.0903923595764955,-0.015924074362115945,1.790688594379336,-1.3932426578029469,0.127296021417683,0.20076686171438532,-0.8645271689247911,0.1965600331454252,1.0,0,2
206,EMAG,EMAGEON INC,7372,13.0,15.0,13.0,14.95,14.0,1,1,0.0,-0.5679220600166736,-0.2384385649267472,-0.03291057303495738,-0.5724185467721122,-0.6627920830540641,-0.5324478341888556,0.10609948342643437,-0.18598803984085624,-0.15038112908325915,-0.020305180939089017,-0.16152678677243795,-0.5593527642451387,-0.2809085773829021,-0.038335432932242494,0.08959721694512507,-0.3858270175946049,0.3481139578642838,0.0005896412845721397,-0.6573207064623339,-0.3170950142112947,0.13966923944975354,1.0,1,2
207,ENPH,"Enphase Energy, Inc.",3674,6.0,7.0,6.0,7.34000015258789,6.5,1,1,0.0,1.4750959328988194,-0.19269300474640785,0.9460894571085048,0.297289880217047,0.1197586762298779,0.08669532662203559,-0.4390953731830637,0.4054082701218268,0.2953252414101219,-0.1760228764232061,0.672643392256522,-0.10386965456894652,0.18355479086527055,1.2423917443850938,0.31864796237100584,0.8170964214025696,-0.8188745789954925,0.6393164061210699,-0.6120447683587658,-0.2448104290266865,1.2822787535605171,1.0,1,1
208,ENSG,"ENSIGN GROUP, INC",8051,16.0,22.0,20.0,4.7480993270874015,21.0,1,0,0.0,0.6472560781436153,-0.35611162719258865,-0.6137404669171104,-0.5215302507296936,-0.9615891008363372,0.6296563089328672,1.157329561921174,1.0009910481979278,1.0115948545854556,1.1073886022434567,0.5960726057137357,0.3999300480811643,0.6210621146151525,1.2915020118907057,0.6419530978307948,0.2413876000870724,0.07572504991651062,-0.7994958213050725,-0.4913128032217378,-0.17709496806478928,0.44660605105847256,0.0,0,2
209,ENTA,ENANTA PHARMACEUTICALS INC,2834,14.0,16.0,14.0,17.1800003051758,15.0,1,1,0.0,0.18977675566303354,-0.4596925529281665,0.7124827565662183,-0.7650416718797758,-0.9615891008363372,-0.5764539403503111,0.4939653770670346,0.8219074965417132,0.8933150719934139,0.8360194272470093,0.5538686206956737,2.1364580862072784,-0.321147384058424,0.7913378020180909,0.23512193876269816,1.3210718150642395,0.5138706845972667,-0.5380896192511658,2.059600787276683,-1.4540530443565842,-0.08331125873378395,1.0,0,1
210,ENTR,ENTROPIC COMMUNICATIONS INC,3674,6.0,8.0,6.0,7.400000095367429,7.0,1,1,0.0,0.1661668278850553,-0.7051153064399015,1.0102967969314256,0.977775177721814,-0.03344078906251037,-0.5790863268792088,0.11235792254444096,0.05271503560995562,0.07814714666864961,0.06909018667517343,0.2102061924223688,-0.7574923456027188,0.24703043747238795,0.29773409981275906,1.6951390171461616,-0.10373426673155677,0.240979193259417,0.34471018140593324,-1.2167154702809526,0.2840165056250729,0.29511382980380263,1.0,1,1
211,ENV,"ENVESTNET, INC. ",7389,9.0,10.0,9.0,10.229999542236301,9.5,1,1,0.0,0.06866395062942372,-0.7720283372111554,1.0415254886173444,-0.008126942404657795,-0.21224399292628016,-0.2693966967352324,-0.29598293420831984,-0.1202396277900212,-0.0773035944042315,-0.1853373062900908,0.016274877361449572,-0.30477202474750265,-0.09034360323664098,-0.13345275126891076,0.3276655630721128,0.2821208931761727,0.4032661275668395,0.2857596705454699,-0.3386966927153328,-0.07540771630798282,-0.12911983720889345,1.0,1,2
212,EPAM,"EPAM Systems, Inc.",7371,12.0,18.0,16.0,14.0,17.0,1,1,0.0,1.1678413823029528,-0.05680246503745956,1.3002401319578178,0.35451307505250984,-0.4186571433409987,0.5836170126944786,-0.28254926628411586,0.33639504652072616,0.12854601579390368,0.0956071718979708,0.4845646399512174,0.9962200473168348,0.06790424113511434,0.14322453040013575,1.256366492723388,1.3075236011714315,-1.5815882808792114,0.3469575829893544,1.0570575818195984,-0.3564373488850203,-0.3996977988767085,1.0,0,2
213,EPOC,EPOCRATES INC,7375,16.0,15.0,13.0,21.9599990844727,14.0,0,1,14.285714285714285,0.8415585639101811,-0.6423317749876335,0.22098992579538834,-0.4137343586650469,-0.5696942540771692,-0.1165005090507906,1.4838682871637288,0.9094519137003944,0.9667202495133802,0.995793506572936,0.8299175873853011,0.3999300480811643,0.4417338651640725,0.7626885233452505,0.20909777626283568,-0.8545552907046847,0.4051440185833095,-0.07826627190172232,-0.40499997056918063,-0.36792086882635,-0.24803987821185824,1.0,0,2
214,ERII,"Energy Recovery, Inc.",3559,8.5,9.0,7.0,9.829999923706053,8.0,0,1,6.25,-0.39858752145756304,-0.6867784615273895,-1.4506942392825013,0.5461101865621685,0.7159043188475444,-0.651645882017005,-0.052603251890140736,-0.2021405366543974,-0.2164074561266491,-0.09297725969515484,-0.14935901212097688,-0.8842285384214139,-0.7982417235280409,-0.09503768220760014,-0.1980610378631138,-0.16267058941417384,-0.07919786414814373,0.07220052338404105,-1.1455974679283871,-1.154859743242258,0.07276944563484675,1.0,0,1
215,ESEA,EUROSEAS LTD. ,4412,7.0,,,,,0,0,0.0,-0.17133206435862286,-0.7919832385078605,0.05185369965795762,-1.4689834294310349,0.21102050065137515,-0.11730999166596495,0.44089503050863377,0.1223706953540674,0.06433573298785282,0.02458855665610184,-0.31987377157612723,0.28875029729256274,-0.9578130408379136,-0.2518035257201599,-2.774979684488733,-1.1403501521160648,-0.4366413193639898,-1.137433863695428,0.2756976219981738,-1.7504697945084,-0.7035525290723761,1.0,0,3
216,ETRM,EnteroMedics Inc ,3845,8.0,9.0,8.0,48.0000114440918,8.5,1,1,0.0,0.6003368595691573,3.4401699217480446,-1.4737706023452763,-0.8049414866388022,-0.6627920830540641,-0.11730999166596495,-1.2958704439433322,-1.2266304593469983,-1.2121708475630972,-1.3252402225743538,-1.214279665940443,-1.9034658839755088,-0.650334542581952,-0.8540192498055151,-0.2988756386158668,-0.7834249966700103,0.2569277903170463,0.1072277267822675,-1.6693894377959648,0.5551005941411837,0.7712121447170258,1.0,1,1
217,EURX,EURAND N.V. ,2834,16.0,19.0,17.0,,18.0,1,0,0.0,-0.17133206435862286,3.4401699217480446,0.05185369965795762,0.4351227561180913,-0.21224399292628016,-0.08916808742124123,-0.033325471236804384,-0.03290453495925648,-0.02833402382174856,-0.029331901568371906,0.0008646915513150465,-0.07172892064597912,-0.07218203827985956,-0.0011277127118104742,1.0681966960880798,-0.00010965487172983963,0.07456069705671335,0.031798644495364216,-0.08390353901906153,-0.1539311328384305,-0.0558963376194423,1.0,0,1
218,EVVV,ev3 Inc.,3841,14.0,18.0,16.0,14.1499996185303,17.0,1,1,0.0,-0.7554376310035145,0.8089536609741285,0.155688917503197,0.5718016952277544,0.4830082335083079,-0.21592823157352264,0.7640679757859544,0.4797017266494539,0.4813754346268211,0.5758191237122611,0.7965937593462602,0.5854557323261538,1.0777043230654613,0.3475322944751591,0.2091256762402489,-0.3055521489361822,0.030865353775254706,0.7647854691644624,0.2968869164393739,1.1825043180086126,-0.28865752139785866,1.0,1,1
219,EXA,EXA CORP,7372,10.0,13.0,11.0,9.80000019073486,12.0,1,0,0.0,1.7162892051773833,-0.2039380623585361,0.7468264178721629,-1.0707319558443085,-0.3639950652717933,-0.6206162356452498,0.8033406698941857,1.0578781453816002,1.164039347765233,1.0332185675522616,1.0688428310375866,1.6004753648329333,0.6993416625752291,0.7192159734994727,-1.2102656041505229,1.0085309204630744,0.7243614551830757,0.16629851103493534,1.058405491840333,-0.1107616996195106,-0.5108333524579847,0.0,0,2
220,EXAM,"ExamWorks Group, Inc. ",8000,16.0,18.0,16.0,16.7999992370605,17.0,1,1,0.0,-0.6779747706269023,-0.6687661796408302,1.3509703219875897,-0.022689310288566,0.3049364984921692,-0.49415413322209095,0.2361481790463308,0.2431555538344325,0.2281087201036781,0.3452487858578749,0.6025193795353304,0.022600489660759,0.5673624834326401,0.6153548881761579,-0.5055667128042975,0.4597878794216404,-0.09211180138889588,0.8472311149183404,-0.2565921159388612,0.5952116826499674,0.5066876795723143,1.0,1,2
221,EXLS,"ExlService Holdings, Inc.",7389,13.5,12.0,10.0,18.840000152587894,11.0,0,1,22.72727272727273,3.0215393880263237,-0.5669145106667075,0.8800913633850758,-0.1573701083213876,-0.6627920830540641,-0.2963267567100911,0.5174074890307022,0.2769352820386308,0.26029627561127283,0.2604861194992365,0.3657923117010116,0.20263248044271231,0.1347292500412074,0.8618357827140579,0.783012895301528,-0.6183324623673058,-0.10498534491044406,0.19676519263992795,-0.029919096685545262,-0.17845712227629065,0.8596302814330591,1.0,0,2
222,EXPR,"EXPRESS, INC.",5600,17.0,20.0,18.0,16.75,19.0,1,0,0.0,-0.4982269256041979,-0.5042690522570836,-1.3814505963060917,1.3185453170642618,0.8947075227113166,1.8335522057781235,0.6733973997275478,1.212447568454723,1.1337781682506614,0.9807586759175959,0.9133352842785966,1.1734681341380058,1.0446875473171708,0.6602926958836484,0.8127760728250449,1.236079901265174,-0.5246636936830423,-0.4876357493908602,0.33259937803693584,0.28259100884742405,-0.7938250356580526,1.0,1,3
223,EYET,EYETECH PHARMACEUTICALS INC,2834,21.0,20.0,18.0,32.4000015258789,19.0,0,1,10.526315789473683,0.24755089534903524,0.2347382963935413,-0.6812970994762481,0.2729408510476644,-0.3114771589443461,-0.5796704914705849,-2.0428498192205238,-1.8153451264551819,-1.7984715552206323,-2.067661480692161,-1.5719938505947173,-0.5593527642451387,-1.8579401370193702,-1.341707358881242,0.9524486062035524,-1.3473211906772848,0.3654741056523971,1.1307603009381633,1.9518712401847085,-0.7084025032669922,1.3388096436847494,1.0,1,1
224,FACE,"PHYSICIANS FORMULA HOLDINGS, INC",2844,17.0,17.0,15.0,19.7199993133545,16.0,0,1,6.25,-0.6779747706269023,-0.33018239373827285,0.2990897783881511,-1.0228922322132643,-0.11986012555873032,-0.2642274093431926,-0.40467212169331707,-0.31154033181478663,-0.3124103724306543,-0.3272480449589426,-0.28163968031636044,-0.2025261138946468,-0.403994075073665,-0.1723753074975793,-1.5121829886544211,0.11509477269394053,0.040580515286075335,0.012548075923175106,0.05394112550752697,-0.3674645697285713,0.1335555285505899,1.0,0,1
225,FANG,"Diamondback Energy, Inc. ",1311,17.5,19.0,17.0,17.5,18.0,1,0,0.0,1.1534147515885516,-0.7819568780041691,-1.5126851831252035,0.15630927715256204,0.5641532465020289,-0.5035294496077648,0.5349315088846288,0.949223566925986,0.7839456019918773,0.5999670761951529,0.3898859926374297,-0.5977880577514421,0.7997778645811147,0.42876098571453936,-0.6119477057535263,0.4060329496531394,-1.140445186867828,-1.174804251930719,-1.7905375020784082,0.1637575511290113,-0.8066677618727427,1.0,1,3
226,FB,Facebook Inc,7370,38.0,38.0,34.0,38.2318000793457,36.0,0,1,5.5555555555555545,-0.17133206435862286,-0.4100403954005688,-2.776128315372972,3.0856578215649506,3.1187839144356024,2.5357762617181656,0.9142693777344764,0.8904184278989571,0.997822985442278,0.9807586759175959,0.722758205803854,1.237676017801363,0.01641835046182253,1.1418640235072952,0.6272231981302258,0.5210646235425728,0.7582534478999985,-0.2862222872387373,0.7524309837039518,-1.0091287069407662,0.3683793666828375,1.0,0,2
227,FCL,"Alpha Natural Resources, Inc.",1221,22.0,19.0,17.0,12.75,18.0,0,0,22.222222222222214,-0.11524177914812947,0.21993560108936136,0.4068554181660407,0.4503227572564904,1.4157014286155432,1.371277242518364,0.6218264335056285,0.4231359430210468,0.4603847617457397,0.31150390829544905,0.6345720253817566,0.9734070999977394,1.1317432279929192,0.4764818423351548,-1.4526188862649672,-0.733020357284729,0.3035110774771517,0.5085684537806524,0.9180650884746636,1.3514133988540766,-0.00046304682643647215,1.0,0,3
228,FFN,FriendFinder Networks Inc. ,7370,10.0,12.0,10.0,7.85,11.0,1,0,0.0,3.0215393880263237,0.6436863652726631,1.2993202636180199,-0.1858488827841599,-0.6627920830540641,0.6059084045861921,1.438130697171492,1.5471442706375684,1.5313803629504998,1.5693301718826982,1.5877748577923232,1.4835223979844088,1.5347124398398715,0.7770459573621183,0.7354338011924828,0.8422392216153562,-0.10993654061114913,0.37045513562546895,0.4090766728511456,0.7276112917544343,-1.021426216407449,0.0,1,2
229,FIO,"FUSION-IO, INC.",3572,19.0,18.0,16.0,22.5,17.0,0,1,11.764705882352938,-0.39858752145756304,-0.4524493382992916,-1.85953879381522,1.153817244720097,0.54255544010818,-0.6414702967585708,-0.29598293420831984,0.4692570021165945,0.33335504531924964,0.2690229343435137,0.09599206652118697,-0.039943351124461166,0.1015698855389864,0.4764818423351548,1.0883553824165657,2.0514532658219937,-1.0055902705762956,-0.8841163060063966,-0.5851095290810253,-0.44870431911785175,-0.06957590247711412,1.0,1,1
230,FIRE,SOURCEFIRE INC,7372,15.0,14.0,12.0,15.4899997711182,13.0,0,1,15.384615384615385,0.18977675566303354,-0.7621957258483155,-1.6034329321242624,-0.36780649951964894,-0.4709965235743753,-0.5415752308790746,0.4468142533061948,0.4269002979550806,0.4681606852368078,0.5027475556077733,0.4443143781052173,0.14382450855593193,0.6735411359148236,0.6602926958836484,0.13145929670076448,0.3485821798054943,0.3336947370564152,0.04614413241785659,-0.27807941628390104,0.5493346021838101,0.2889041873237697,1.0,1,2
231,FIVE,"FIVE BELOW, INC ",5331,17.0,17.0,15.0,26.5,16.0,0,1,6.25,-0.39858752145756304,-0.6777324698827838,0.4965020785261711,0.6951035765071056,0.21283823669407068,0.2499848590612646,0.2605992712488556,0.09818990871748193,0.12899377933520798,0.19169307667371446,-0.3846631136996772,0.17337263745840836,-0.5347319950518892,0.29773409981275906,0.8376874525591838,-0.12952921676490706,0.2808890647271821,-1.2447542918979428,0.13181597402256598,-1.066003784830225,0.22022496951413134,1.0,0,3
232,FLT,FLEETCOR TECHNOLOGIES INC ,7389,23.0,26.0,23.0,27.25,24.5,1,1,0.0,1.1750176257687732,-0.032628707058231884,1.478965123946444,1.1683941261756046,0.5827697226607081,0.6212384495872635,1.4584944427871798,1.1755326249176552,1.1285327201238688,1.217003419561761,1.2421028586809293,0.37250797313808975,0.7375135347388586,0.8055647129141754,1.0498110848801183,-0.20357818951091586,-0.3155105085876671,0.3218917259435094,-0.6860733436957129,-0.1686953976240421,-0.5319591952165512,1.0,0,2
233,FLTX,Fleetmatics Group Ltd,7372,17.0,17.0,15.0,22.2999992370605,16.0,0,1,6.25,-1.3711665729220517,-0.7237886259328462,-0.5739940916675705,0.13133204494185993,-0.06519804748952485,-0.18047502638249208,1.1307481316756909,1.9902793929335063,1.95324323035342,1.678191222075415,1.9266018748272489,1.9659287553645342,1.4329162695167663,1.9910760747452607,0.3306685658713449,2.074509965843076,-0.23846877926428445,0.2956274430568539,0.5977633478062612,0.13964427615228245,0.23051387874272594,1.0,0,2
234,FN,Fabrinet ,3661,10.0,14.0,12.0,10.75,13.0,1,1,0.0,0.9720171609030368,-0.13297272040957134,-0.2742458229468856,0.10649756620213906,0.0477376993869352,0.7702476017903923,0.4822111480790293,0.6730514763243857,0.6444629436950137,0.5919292005572656,0.4274002267248874,0.31692373924788586,0.6210621146151525,0.12555693160489234,0.11253926662897948,0.5365346983932181,-0.1956130641985458,-0.5263284669319305,-0.2871389135326517,0.17365711552969554,-0.901036304992557,1.0,0,1
235,FNET,"Fortunet, Inc. ",3990,9.0,13.0,11.0,9.05000019073486,12.0,1,1,0.0,0.2130969798112277,-0.5588696675133197,-0.35006308046637874,-1.3024473655657278,-1.5909403948278955,-1.0229872222864151,-1.4553296162764586,-0.9854079412250732,-1.1831995924622871,-1.158692566111978,-1.1797783456718511,-0.4472884934995024,-0.650334542581952,-1.6559806319316397,0.3216310761230952,0.6112861000715367,-1.9476589719318012,-0.5397069481584886,0.5976665017171829,0.1531390018828259,-1.1460931747744452,0.0,0,1
